,,,,,,,,,,,,Język polski,,,,,Matematyka,,,,,Język angielski,,,,,Język francuski,,,,,Język hiszpański,,,,,Język niemiecki,,,,,Język rosyjski,,,,,Język włoski,,,,
ID OKE,województwo - nazwa,powiat - nazwa,Gmina - nazwa,Typ gminy,Kod teryt gminy,RSPO,"rodzaj placówki
",czy publiczna,Nazwa szkoły,Miejscowość,Ulica nr,"liczba
zdających","wynik
średni (%)",odchylenie standardowe (%),mediana (%),modalna (%),"liczba
zdających","wynik
średni (%)",odchylenie standardowe (%),mediana (%),modalna (%),"liczba
zdających","wynik
średni (%)",odchylenie standardowe (%),mediana (%),modalna (%),"liczba
zdających","wynik
średni (%)",odchylenie standardowe (%),mediana (%),modalna (%),"liczba
zdających","wynik
średni (%)",odchylenie standardowe (%),mediana (%),modalna (%),"liczba
zdających","wynik
średni (%)",odchylenie standardowe (%),mediana (%),modalna (%),"liczba
zdających","wynik
średni (%)",odchylenie standardowe (%),mediana (%),modalna (%),"liczba
zdających","wynik
średni (%)",odchylenie standardowe (%),mediana (%),modalna (%)
4,Warmińsko-Mazurskie,iławski,Susz,Obszar wiejski,2807065,105364,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W JAWTACH WIELKICH,Jawty Wielkie,6,7,,,,,7,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,iławski,Susz,Obszar wiejski,2807065,118555,dla młodzieży,Nie,SZKOŁA PODSTAWOWA W LUBNOWYCH,Lubnowy Małe,28,5,,,,,5,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,iławski,Susz,Obszar wiejski,2807065,118556,dla młodzieży,Nie,SZKOŁA PODSTAWOWA W KAMIEŃCU,Kamieniec,20,10,52,13,55,,10,46,18,48,,10,62,26,60,91,,,,,,,,,,,,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,iławski,Zalewo,Miasto,2807074,104171,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM.K.I.GAŁCZYŃSKIEGO W ZALEWIE,Zalewo,ul. Szkolna 2,20,60,9,59,49,20,42,22,40,16,19,74,22,75,96,,,,,,,,,,,1,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,iławski,Zalewo,Obszar wiejski,2807075,86442,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM.MARII ZIENTARY-MALEWSKIEJ W BARTACH,Barty,23,9,,,,,9,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,iławski,Zalewo,Obszar wiejski,2807075,104421,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W DOBRZYKACH,Dobrzyki,25,12,56,12,57,47,12,46,16,42,40,12,72,22,77,95,,,,,,,,,,,,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,iławski,Zalewo,Obszar wiejski,2807075,104434,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W BORECZNIE,Boreczno,22,7,,,,,7,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,kętrzyński,Barciany,Gmina wiejska,2808022,71222,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W BARCIANACH IM. STRAŻY GRANICZNEJ W BARCIANACH,Barciany,ul. Nowa 1A,14,65,15,67,62,14,37,22,32,20,14,51,32,35,25,,,,,,,,,,,,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,kętrzyński,Barciany,Gmina wiejska,2808022,75325,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. JANA PAWŁA II W MOŁTAJNACH,Mołtajny,1,10,42,22,34,31,10,39,21,28,24,10,40,21,37,13,,,,,,,,,,,,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,kętrzyński,Barciany,Gmina wiejska,2808022,75326,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W DROGOSZACH,Drogosze,40,13,41,19,47,51,13,25,17,24,4,13,47,31,36,25,,,,,,,,,,,,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,kętrzyński,Barciany,Gmina wiejska,2808022,75327,dla młodzieży,Tak,SZKOŁA PODSTWOWA W WINDZIE,Winda,6,13,69,16,76,76,13,37,23,28,16,13,45,27,36,18,,,,,,,,,,,,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,kętrzyński,Korsze,Miasto,2808044,57107,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. MARII KONOPNICKIEJ W KORSZACH,Korsze,ul. Tadeusza Kościuszki 12,47,57,20,62,67,47,36,23,32,20,48,56,31,52,18,,,,,,,,,,,,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,kętrzyński,Korsze,Obszar wiejski,2808045,55544,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. MIKOŁAJA KOPERNIKA W ŁANKIEJMACH,Łankiejmy,10,9,,,,,9,,,,,4,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,
4,Warmińsko-Mazurskie,kętrzyński,Korsze,Obszar wiejski,2808045,56443,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM.ZASŁUŻONYCH DLA WARMII I MAZUR W GARBNIE,Garbno,36,11,47,20,53,64,11,25,12,20,20,11,52,33,44,13,,,,,,,,,,,,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,kętrzyński,Korsze,Obszar wiejski,2808045,60218,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. JANA PAWŁA II W SĄTOCZNIE,Sątoczno,8,7,,,,,7,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,kętrzyński,Kętrzyn,Gmina miejska,2808011,41015,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 4 IM. STANISŁAWA MONIUSZKI W KĘTRZYNIE,Kętrzyn,ul. Stanisława Moniuszki 1,80,61,14,62,62,80,52,26,50,44,80,67,28,72,98,,,,,,,,,,,,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,kętrzyński,Kętrzyn,Gmina miejska,2808011,41393,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR3 IM. MARII ZIENTARY MALEWSKIEJ W KĘTRZYNIE,Kętrzyn,ul. Bydgoska 1,20,55,15,53,51,20,45,23,36,28,20,60,28,61,33,,,,,,,,,,,,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,kętrzyński,Kętrzyn,Gmina miejska,2808011,41813,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 1 IM. FELIKSA NOWOWIEJSKIEGO W KĘTRZYNIE,Kętrzyn,ul. Mikołaja Kopernika 12,91,63,14,62,56,91,47,22,44,28,92,60,28,62,98,,,,,,,,,,,,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,kętrzyński,Kętrzyn,Gmina miejska,2808011,73734,dla młodzieży,Tak,"SZKOŁA PODSTAWOWA NR 5 Z ODDZIAŁAMI INTEGRACYJNYMI IM. MACIEJA KALENKIEWICZA ""KOTWICZA"" W KĘTRZYNIE",Kętrzyn,ul. Kazimierza Wielkiego 12,45,55,20,58,51,45,46,26,48,24,45,70,29,85,98,,,,,,,,,,,,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,kętrzyński,Kętrzyn,Gmina miejska,2808011,121530,dla młodzieży,Nie,"NIEPUBLICZNA SZKOŁA PODSTAWOWA ""KLUCZ""",Kętrzyn,ul. Adama Asnyka 8,13,70,11,67,67,13,72,21,76,64,13,89,18,98,98,,,,,,,,,,,,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,kętrzyński,Kętrzyn,Gmina wiejska,2808032,86383,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. JANUSZA KORCZAKA W BIEDASZKACH,Biedaszki,11,9,,,,,9,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,kętrzyński,Kętrzyn,Gmina wiejska,2808032,86387,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W KRUSZEWCU,Kruszewiec,20,25,53,18,53,49,25,32,20,24,16,25,46,28,36,24,,,,,,,,,,,,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,kętrzyński,Kętrzyn,Gmina wiejska,2808032,86389,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W NAKOMIADACH,Nakomiady,1,6,,,,,6,,,,,6,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,kętrzyński,Kętrzyn,Gmina wiejska,2808032,105771,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W WILKOWIE IM. MIKOŁAJA KOPERNIKA,Wilkowo,23,11,50,14,51,,11,36,20,32,20,11,45,26,40,25,,,,,,,,,,,,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,kętrzyński,Reszel,Miasto,2808054,4987,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 3 IM. MARII DĄBROWSKIEJ,Reszel,ul. Marii Konopnickiej 2,52,57,17,60,60,52,36,19,32,32,45,69,29,75,100,,,,,,,,,,,7,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,kętrzyński,Srokowo,Gmina wiejska,2808062,44017,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. PROF. STANISŁAWA SROKOWSKIEGO W SROKOWIE,Srokowo,ul. Szkolna 3,20,64,14,63,47,20,52,25,48,28,20,66,32,71,98,,,,,,,,,,,,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,lidzbarski,Kiwity,Gmina wiejska,2809022,104558,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W KIWITACH,Kiwity,63A,15,59,13,62,67,15,29,15,28,28,15,67,23,73,75,,,,,,,,,,,,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,lidzbarski,Kiwity,Gmina wiejska,2809022,104560,dla młodzieży,Nie,NIEPUBLICZNA SZKOŁA PODSTAWOWA W KREKOLACH,Krekole,34,7,,,,,7,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,lidzbarski,Kiwity,Gmina wiejska,2809022,268089,dla młodzieży,Nie,NIEPUBLICZNA SZKOŁA PODSTAWOWA W ŻEGOTACH,Żegoty,91,6,,,,,6,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,lidzbarski,Lidzbark Warmiński,Gmina miejska,2809011,7594,dla młodzieży,Tak,SZKOŁA PODSTAWOWA SPECJALNA NR 5 W MŁODZIEŻOWYM OŚRODKU WYCHOWAWCZYM W LIDZBARKU WARMIŃSKIM,Lidzbark Warmiński,ul. Leśna 15,9,,,,,9,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,lidzbarski,Lidzbark Warmiński,Gmina miejska,2809011,23736,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 1 IM. MIKOŁAJA KOPERNIKA,Lidzbark Warmiński,ul. Szkolna 2,38,54,15,58,58,38,37,22,30,28,38,65,28,66,87,,,,,,,,,,,,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,lidzbarski,Lidzbark Warmiński,Gmina miejska,2809011,24067,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 3 IM. IGNACEGO KRASICKIEGO,Lidzbark Warmiński,ul. Lipowa 17a,56,60,13,62,67,56,49,19,48,32,56,69,29,82,100,,,,,,,,,,,,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,lidzbarski,Lidzbark Warmiński,Gmina miejska,2809011,24683,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 4 IM. JANA PAWŁA II,Lidzbark Warmiński,ul. Polna 36,46,53,18,58,60,46,38,22,36,36,47,59,30,58,16,,,,,,,,,,,,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,lidzbarski,Lidzbark Warmiński,Gmina wiejska,2809032,4592,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. KARDYNAŁA STEFANA WYSZYŃSKIEGO W RUNOWIE,Runowo,55,17,52,10,53,49,17,33,13,32,32,17,45,23,42,20,,,,,,,,,,,,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,lidzbarski,Lidzbark Warmiński,Gmina wiejska,2809032,4604,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. KAROLA WOJTYŁY W KRASZEWIE,Kraszewo,2,13,57,12,60,60,13,42,20,36,24,11,42,18,33,29,,,,,,,,,,,,,,,,2,,,,,,,,,
4,Warmińsko-Mazurskie,lidzbarski,Lidzbark Warmiński,Gmina wiejska,2809032,6664,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. MARSZAŁKA JÓZEFA PIŁSUDSKIEGO W ROGÓŻU,Rogóż,92,11,65,17,73,73,11,45,19,48,28,11,58,16,60,42,,,,,,,,,,,,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,lidzbarski,Lidzbark Warmiński,Gmina wiejska,2809032,275692,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. KS. BPA GEN. BRONI TADEUSZA PŁOSKIEGO W KŁĘBOWIE,Kłębowo,7,4,,,,,4,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,lidzbarski,Lubomino,Gmina wiejska,2809042,107156,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W WILCZKOWIE,Wilczkowo,73,12,62,17,59,58,12,44,30,28,20,12,52,26,44,87,,,,,,,,,,,,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,lidzbarski,Lubomino,Gmina wiejska,2809042,112157,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. ORŁA BIAŁEGO W LUBOMINIE,Lubomino,ul. Kopernika 4,25,56,20,58,73,25,38,25,28,16,25,59,24,60,27,,,,,,,,,,,,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,lidzbarski,Orneta,Miasto,2809054,18023,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 1 IM. MAJORA HENRYKA SUCHARSKIEGO W ORNECIE,Orneta,ul. Zamkowa 26,45,48,20,51,62,45,32,20,28,20,44,43,28,33,22,,,,,,,,,,,1,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,lidzbarski,Orneta,Miasto,2809054,18093,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 4 IM. JANUSZA KORCZAKA W ORNECIE,Orneta,ul. Kopernika 13,23,62,14,62,62,23,47,25,44,32,23,65,28,75,36,,,,,,,,,,,,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,lidzbarski,Orneta,Obszar wiejski,2809055,18166,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. JANA PAWŁA II W BAŻYNACH,Bażyny,17A,13,55,16,56,64,13,41,20,36,24,13,46,27,31,31,,,,,,,,,,,,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,lidzbarski,Orneta,Obszar wiejski,2809055,18240,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W MINGAJNACH,Mingajny,48,3,,,,,3,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,mrągowski,Mikołajki,Miasto,2810024,22533,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W MIKOŁAJKACH,Mikołajki,ul. Papieża Jana Pawła II 7,50,56,22,62,69,50,41,23,38,20,36,63,31,74,98,,,,,,,,,,,14,50,28,45,18,,,,,,,,,,
4,Warmińsko-Mazurskie,mrągowski,Mikołajki,Miasto,2810024,122141,dla młodzieży,Nie,SPOŁECZNA SZKOŁA PODSTAWOWA SPOŁECZNEGO TOWARZYSTWA OŚWIATOWEGO W MIKOŁAJKACH,Mikołajki,ul. Leśna 2,10,75,9,77,71,10,71,24,80,80,10,86,23,97,98,,,,,,,,,,,1,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,mrągowski,Mikołajki,Obszar wiejski,2810025,19667,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. MARII KONOPNICKIEJ W OLSZEWIE,Olszewo,20,7,,,,,7,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,mrągowski,Mikołajki,Obszar wiejski,2810025,20301,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W WOŹNICACH,Woźnice,11A,6,,,,,6,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,mrągowski,Mikołajki,Obszar wiejski,2810025,22347,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W BARANOWIE,Baranowo,29,9,,,,,9,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,mrągowski,Mrągowo,Gmina miejska,2810011,74738,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 1 IM. MIKOŁAJA KOPERNIKA W MRĄGOWIE,Mrągowo,ul. Mikołaja Kopernika 2,119,53,20,51,47,119,43,24,40,28,116,63,29,70,96,,,,,,,,,,,3,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,mrągowski,Mrągowo,Gmina miejska,2810011,81365,dla młodzieży,Tak,"SZKOŁA PODSTAWOWA NR 3 MISTRZOSTWA SPORTOWEGO W ZESPOLE OŚWIATOWO-SPORTOWYM ""BAZA"" W MRĄGOWIE",Mrągowo,ul. Nadbrzeżna 13,8,,,,,8,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,mrągowski,Mrągowo,Gmina miejska,2810011,84179,dla młodzieży,Tak,"SZKOŁA PODSTAWOWA NR 4 IM. GENERAŁA STEFANA ""GROTA"" ROWECKIEGO W MRĄGOWIE",Mrągowo,os. Osiedle Mazurskie 12,75,54,17,58,58,75,42,23,40,24,74,60,29,59,25,,,,,,,,,,,2,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,mrągowski,Mrągowo,Gmina miejska,2810011,262838,dla dorosłych,Tak,SZKOŁA PODSTAWOWA DLA DOROSŁYCH,Mrągowo,ul. Mrongowiusza 65,17,19,15,13,11,17,17,7,16,16,16,26,15,22,27,,,,,,,,,,,,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,mrągowski,Mrągowo,Gmina wiejska,2810032,41968,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W BOŻEM,Boże,18,9,,,,,9,,,,,4,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,mrągowski,Mrągowo,Gmina wiejska,2810032,42872,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W KOSEWIE,Kosewo,31,10,47,13,46,42,10,32,13,28,20,10,48,24,44,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,mrągowski,Mrągowo,Gmina wiejska,2810032,60208,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W SZESTNIE,Szestno,18,11,58,14,62,58,11,30,21,28,8,1,,,,,,,,,,,,,,,10,38,14,35,24,,,,,,,,,,
4,Warmińsko-Mazurskie,mrągowski,Mrągowo,Gmina wiejska,2810032,61523,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W MARCINKOWIE,Marcinkowo,27,16,49,20,57,58,16,24,12,20,20,12,68,22,63,47,,,,,,,,,,,4,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,mrągowski,Piecki,Gmina wiejska,2810042,15221,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. KAROLA WOJTYŁY W PIECKACH,Piecki,ul. Zwycięstwa 23,47,56,19,58,58,47,40,21,36,28,37,61,27,67,76,,,,,,,,,,,11,37,26,27,20,,,,,,,,,,
4,Warmińsko-Mazurskie,mrągowski,Piecki,Gmina wiejska,2810042,75375,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W NAWIADACH,Nawiady,31,16,50,14,55,58,16,30,17,24,20,6,,,,,,,,,,,,,,,10,31,16,26,,,,,,,,,,,
4,Warmińsko-Mazurskie,mrągowski,Sorkwity,Gmina wiejska,2810052,5061,dla młodzieży,Nie,STOWARZYSZENIE EDUKATOR W ŁOMŻY SZKOŁA PODSTAWOWA W KOZŁOWIE,Rybno,ul. Długa 17,5,,,,,5,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,mrągowski,Sorkwity,Gmina wiejska,2810052,5062,dla młodzieży,Nie,STOWARZYSZENIE EDUKATOR W ŁOMŻY SZKOŁA PODSTAWOWA W CHOSZCZEWIE,Choszczewo,62,9,,,,,9,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,mrągowski,Sorkwity,Gmina wiejska,2810052,35013,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. JANUSZA KORCZAKA W SORKWITACH,Sorkwity,ul. Szkolna 17B,19,50,15,49,44,19,41,22,36,20,19,58,30,51,49,,,,,,,,,,,,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,mrągowski,Sorkwity,Gmina wiejska,2810052,49603,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. IRENY SENDLEROWEJ W WARPUNACH Z SIEDZIBĄ W ZYNDAKACH,Zyndaki,2,16,56,13,57,58,16,32,14,28,20,16,48,26,34,22,,,,,,,,,,,,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,nidzicki,Janowiec Kościelny,Gmina wiejska,2811012,29122,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. ZAWISZY CZARNEGO W WAŚNIEWIE-GRABOWIE,Waśniewo-Grabowo,4,5,,,,,5,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,nidzicki,Janowiec Kościelny,Gmina wiejska,2811012,34204,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. JANA PAWŁA II W JANOWCU KOŚCIELNYM,Janowiec Kościelny,61,15,62,17,62,58,15,40,26,28,20,15,38,30,25,16,,,,,,,,,,,,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,nidzicki,Janowo,Gmina wiejska,2811022,16972,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. MARSZAŁKA POLSKI JÓZEFA PIŁSUDSKIEGO W JANOWIE,Janowo,ul. Chorzelska 21,12,44,18,43,42,12,40,18,36,20,12,40,23,34,31,,,,,,,,,,,,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,nidzicki,Janowo,Gmina wiejska,2811022,17032,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. MIKOŁAJA KOPERNIKA W MUSZAKACH,Muszaki,39,12,59,13,59,42,12,34,18,28,28,8,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,nidzicki,Kozłowo,Gmina wiejska,2811032,28007,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. ORŁA BIAŁEGO W ZABOROWIE,Zaborowo,2,12,51,16,60,62,12,21,7,20,20,12,47,29,36,36,,,,,,,,,,,,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,nidzicki,Kozłowo,Gmina wiejska,2811032,31844,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. KRÓLA WŁADYSŁAWA JAGIEŁŁY W ROGOŻU,Rogóż,4,7,,,,,7,,,,,1,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,nidzicki,Kozłowo,Gmina wiejska,2811032,31847,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. KS. JANA TWARDOWSKIEGO W SZKOTOWIE,Szkotowo,51,13,47,14,49,62,13,32,18,28,20,13,55,28,45,20,,,,,,,,,,,,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,nidzicki,Kozłowo,Gmina wiejska,2811032,34528,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. MARII ZIENTARY-MALEWSKIEJ W KOZŁOWIE,Kozłowo,ul. Szkolna 6,14,48,15,50,53,14,29,9,28,24,14,45,27,42,42,,,,,,,,,,,,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,nidzicki,Nidzica,Miasto,2811044,83962,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 1 IM. MIKOŁAJA KOPERNIKA W NIDZICY,Nidzica,ul. Kopernika 1,60,57,18,61,67,60,34,22,24,24,55,57,29,58,25,,,,,,,,,,,5,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,nidzicki,Nidzica,Miasto,2811044,84660,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 2 Z ODDZIAŁAMI INTEGRACYJNYMI IM. MICHAŁA KAJKI W NIDZICY,Nidzica,ul. Barke 3,57,51,18,51,58,57,37,25,28,16,30,68,27,78,93,,,,,,,,,,,27,60,22,64,40,,,,,,,,,,
4,Warmińsko-Mazurskie,nidzicki,Nidzica,Miasto,2811044,84972,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 3 IM. JANUSZA KORCZAKA W NIDZICY,Nidzica,ul. 1 Maja 42,32,53,15,53,42,32,39,23,32,28,32,57,30,56,89,,,,,,,,,,,,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,nidzicki,Nidzica,Miasto,2811044,272713,dla młodzieży,Nie,SZKOŁA PODSTAWOWA Z ODDZIAŁAMI PRZYSPOSABIAJĄCYMI DO PRACY W NIDZICY,Nidzica,ul. Barke 2,4,,,,,4,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,nidzicki,Nidzica,Obszar wiejski,2811045,4658,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM.PROF. ROMANA KOBENDZY W ŁYNIE,Łyna,26,8,,,,,8,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,nidzicki,Nidzica,Obszar wiejski,2811045,27793,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. STANISŁAWA MIKOŁAJCZYKA W RĄCZKACH,Rączki,30,7,,,,,7,,,,,5,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,nidzicki,Nidzica,Obszar wiejski,2811045,27823,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. JANA PAWŁA II W NAPIWODZIE,Napiwoda,25A,12,59,10,60,60,12,30,13,28,20,12,58,28,50,47,,,,,,,,,,,,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,nowomiejski,Biskupiec,Gmina wiejska,2812022,31856,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. JANA PAWŁA II W ŁĄKORZU,Łąkorz,99,11,61,10,62,69,11,49,18,48,28,11,54,19,55,64,,,,,,,,,,,,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,nowomiejski,Biskupiec,Gmina wiejska,2812022,31895,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. JULIANA TUWIMA W LIPINKACH,Lipinki,7,12,51,15,59,60,12,38,18,36,36,12,47,25,41,22,,,,,,,,,,,,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,nowomiejski,Biskupiec,Gmina wiejska,2812022,32071,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W OSTROWITEM,Ostrowite,34,6,,,,,6,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,nowomiejski,Biskupiec,Gmina wiejska,2812022,48449,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. MIKOŁAJA KOPERNIKA W BISKUPCU,Biskupiec,ul. Grudziądzka 38,35,51,15,47,47,35,33,19,28,16,35,42,25,31,27,,,,,,,,,,,,,,,,,,,,,,,,,
