,Rural county,Urban county,Revenue per person,Website,Start date,Students,Sport venues,German or French,Logopedist,Psychologist,Pedagogue,Participants in English,Avg. score in English,Prctl in English
456,0,1,0.14147201256644407,1,0.1187214611872146,0.46192259675405745,1,1,0,0,1,0.5085470085470085,74,80.60006283380459
457,0,1,0.14147201256644407,0,0.1141552511415525,0.3951310861423221,0,1,0,1,1,0.2777777777777778,88,98.35061262959472
458,0,1,0.14147201256644407,1,0.07077625570776255,0.6335830212234707,1,1,0,0,1,0.5427350427350427,79,90.44926170279611
459,0,1,0.14147201256644407,0,0.0639269406392694,0.6392009987515606,1,1,0,0,1,0.2606837606837607,79,90.44926170279611
460,0,1,0.14147201256644407,1,0.1461187214611872,0.2690387016229713,1,1,0,0,1,0.14957264957264957,85,96.49701539428213
461,0,1,0.14147201256644407,0,0.08447488584474885,0.2590511860174782,1,0,0,1,1,0.1752136752136752,78,88.67420672321708
462,0,1,0.14147201256644407,0,0.0867579908675799,0.7752808988764045,1,1,0,0,1,0.594017094017094,75,82.8306628966384
463,0,1,0.14147201256644407,0,0.08447488584474885,0.2802746566791511,1,1,0,0,1,0.19658119658119658,79,90.44926170279611
464,0,1,0.14147201256644407,1,0.1278538812785388,0.2640449438202247,1,1,0,0,1,0.1111111111111111,59,38.737040527803956
465,0,1,0.14147201256644407,0,0.1232876712328767,0.33208489388264667,1,1,0,0,1,0.21367521367521367,68,65.67703424442351
466,0,1,0.14147201256644407,0,0.07534246575342465,0.4937578027465668,0,1,1,1,1,0.24786324786324787,79,90.44926170279611
467,0,1,0.14147201256644407,1,0.13926940639269406,0.15418227215980024,1,1,0,0,1,0.06837606837606838,68,65.67703424442351
468,0,1,0.14147201256644407,1,0.07534246575342465,0.29275905118601747,1,1,0,0,0,0.15384615384615385,82,93.7794533459001
469,0,1,0.14147201256644407,1,0.2420091324200913,0.30274656679151063,1,1,1,0,1,0.13247863247863248,88,98.35061262959472
470,0,1,0.14147201256644407,0,0.136986301369863,0.19350811485642946,1,1,1,0,1,0.09401709401709402,60,41.69022934338674
471,0,1,0.14147201256644407,1,0.1415525114155251,0.3801498127340824,1,1,1,1,1,0.1452991452991453,83,94.81621112158342
472,0,1,0.14147201256644407,0,0.08447488584474885,0.3252184769038702,1,1,0,0,1,0.1282051282051282,83,94.81621112158342
473,0,1,0.14147201256644407,1,0.1232876712328767,0.20037453183520598,1,1,0,0,1,0.11965811965811966,65,57.21017907634307
474,0,1,0.14147201256644407,1,0.13470319634703196,0.2883895131086142,1,1,1,0,0,0.1452991452991453,70,71.06503298774741
475,0,1,0.14147201256644407,1,0.1232876712328767,0.2965043695380774,1,1,0,0,1,0.1794871794871795,76,84.90417844800503
476,0,1,0.14147201256644407,1,0.1963470319634703,0.17103620474406991,1,1,0,0,1,0.05982905982905983,69,68.37888784165881
477,0,1,0.14147201256644407,0,0.14840182648401826,0.2565543071161049,1,1,0,0,1,0.16666666666666666,68,65.67703424442351
478,0,1,0.14147201256644407,0,0.08447488584474885,0.132334581772784,1,0,0,0,1,0.017094017094017096,64,53.75431982406534
479,0,1,0.14147201256644407,1,0.00684931506849315,0.47440699126092384,1,1,0,0,1,0.18376068376068377,80,91.67452089224003
480,1,0,0.07422504499273991,0,0.0547945205479452,0.09550561797752809,0,1,0,0,1,0.008547008547008548,50,16.462456801759345
481,1,0,0.09811523005811416,1,0.06621004566210045,0.15730337078651685,0,1,0,1,1,0.02564102564102564,62,47.56519007225887
482,1,0,0.09811523005811416,1,0.06621004566210045,0.1136079900124844,0,1,0,1,1,0.017094017094017096,52,20.23248507697141
483,1,0,0.05823336068574295,0,0.04794520547945205,0.09925093632958802,0,1,1,0,0,0.038461538461538464,74,80.60006283380459
484,1,0,0.05823336068574295,0,0.04794520547945205,0.06928838951310862,0,1,1,0,1,0.004273504273504274,76,84.90417844800503
485,1,0,0.055448104755274875,0,0.10273972602739725,0.09675405742821473,1,0,0,0,0,0.01282051282051282,69,68.37888784165881
486,1,0,0.055448104755274875,0,0.07990867579908675,0.08614232209737828,1,0,0,0,0,0.021367521367521368,69,68.37888784165881
487,1,0,0.06661805761508928,0,0.05251141552511415,0.1641697877652934,0,1,0,0,1,0.08547008547008547,47,10.96449890040842
488,1,0,0.07603345288084036,1,0.273972602739726,0.13670411985018727,1,1,1,0,0,0.07692307692307693,57,33.113415017279294
489,1,0,0.05172993219358578,0,0.0547945205479452,0.10049937578027465,1,1,0,0,1,0.05982905982905983,67,62.5196355639334
490,1,0,0.05172993219358578,0,0.0547945205479452,0.05056179775280899,0,0,0,0,0,0.0,78,88.67420672321708
491,1,0,0.05172993219358578,1,0.0547945205479452,0.1285892634207241,1,0,0,0,1,0.01282051282051282,50,16.462456801759345
492,1,0,0.05172993219358578,0,0.0547945205479452,0.06117353308364544,0,0,0,0,0,0.004273504273504274,60,41.69022934338674
493,1,0,0.0579555263130356,1,0.05707762557077625,0.05555555555555555,0,0,1,0,1,0.004273504273504274,62,47.56519007225887
494,1,0,0.0579555263130356,1,0.10273972602739725,0.15355805243445692,0,1,0,0,1,0.038461538461538464,69,68.37888784165881
495,1,0,0.04327805446080103,1,0.04794520547945205,0.06117353308364544,1,1,0,0,0,0.004273504273504274,61,44.56487590323594
496,1,0,0.04327805446080103,1,0.04794520547945205,0.08863920099875156,1,1,0,0,0,0.017094017094017096,50,16.462456801759345
497,1,0,0.04147657600300472,1,0.07990867579908675,0.07677902621722846,1,1,0,0,0,0.004273504273504274,59,38.737040527803956
498,1,0,0.04147657600300472,1,0.10273972602739725,0.07178526841448189,0,1,0,0,0,0.004273504273504274,51,18.44172164624568
499,1,0,0.09558476678337585,1,0.0547945205479452,0.09612983770287141,0,1,1,0,0,0.021367521367521368,57,33.113415017279294
500,1,0,0.09558476678337585,1,0.0547945205479452,0.06928838951310862,0,1,0,0,0,0.029914529914529916,60,41.69022934338674
501,1,0,0.09558476678337585,0,0.0547945205479452,0.041822721598002495,0,1,0,0,0,0.017094017094017096,46,9.519321394910461
502,1,0,0.09558476678337585,1,0.0547945205479452,0.26591760299625467,0,1,0,0,1,0.05555555555555555,63,50.67546339930883
503,1,0,0.11347146102833196,1,0.23059360730593606,0.18789013732833956,0,0,0,0,1,0.07264957264957266,63,50.67546339930883
504,1,0,0.11347146102833196,0,0.14383561643835616,0.09176029962546817,1,1,0,0,1,0.042735042735042736,47,10.96449890040842
505,1,0,0.11347146102833196,1,0.2328767123287671,0.08614232209737828,0,1,0,0,1,0.01282051282051282,43,5.765001570845114
506,1,0,0.11347146102833196,1,0.23059360730593606,0.2091136079900125,1,1,1,0,1,0.07264957264957266,49,14.828777882500784
507,1,0,0.11347146102833196,1,0.1095890410958904,0.09051186017478152,0,1,0,0,1,0.0,63,50.67546339930883
508,1,0,0.11347146102833196,1,0.228310502283105,0.19038701622971285,0,1,0,0,1,0.008547008547008548,55,27.756833176248826
509,1,0,0.04351069336671081,0,0.04794520547945205,0.07740324594257178,0,1,0,0,0,0.021367521367521368,53,22.79296261388627
510,1,0,0.04351069336671081,0,0.04794520547945205,0.13920099875156056,1,0,0,0,0,0.04700854700854701,63,50.67546339930883
511,1,0,0.04351069336671081,0,0.0684931506849315,0.25218476903870163,1,0,1,0,1,0.11538461538461539,68,65.67703424442351
512,1,0,0.04351069336671081,1,0.08447488584474885,0.10674157303370786,1,1,0,1,1,0.021367521367521368,66,59.72353125981778
513,1,0,0.0756972539137323,1,0.04794520547945205,0.0568039950062422,0,1,0,0,1,0.0,80,91.67452089224003
514,1,0,0.0756972539137323,1,0.228310502283105,0.24344569288389514,1,1,0,0,1,0.06837606837606838,59,38.737040527803956
515,1,0,0.0756972539137323,1,0.2237442922374429,0.3414481897627965,0,1,0,1,0,0.20085470085470086,70,71.06503298774741
516,1,0,0.06529490313119105,1,0.17123287671232876,0.06741573033707865,1,1,0,0,0,0.017094017094017096,66,59.72353125981778
517,1,0,0.06529490313119105,1,0.21689497716894976,0.20474406991260924,1,1,0,0,1,0.08974358974358974,64,53.75431982406534
518,1,0,0.06529490313119105,1,0.17123287671232876,0.24469413233458176,0,1,0,0,1,0.02564102564102564,63,50.67546339930883
519,1,0,0.05704713630214959,0,0.07990867579908675,0.1111111111111111,1,1,1,0,1,0.004273504273504274,56,30.301602262016964
520,1,0,0.05704713630214959,1,0.12100456621004566,0.11485642946317104,0,1,1,0,1,0.021367521367521368,74,80.60006283380459
521,1,0,0.05704713630214959,0,0.07990867579908675,0.13607990012484394,1,1,0,0,1,0.01282051282051282,57,33.113415017279294
522,1,0,0.05704713630214959,1,0.07990867579908675,0.052434456928838954,1,1,0,0,1,0.02564102564102564,58,35.68960100534087
523,1,0,0.05704713630214959,1,0.10273972602739725,0.31585518102372034,0,1,0,0,1,0.1581196581196581,72,76.40590637763115
524,1,0,0.05704713630214959,0,0.07990867579908675,0.11298377028714107,1,1,0,0,0,0.017094017094017096,59,38.737040527803956
525,1,0,0.14714795979360712,0,0.13470319634703196,0.066167290886392,0,0,0,0,1,0.004273504273504274,80,91.67452089224003
526,1,0,0.14714795979360712,1,0.09360730593607305,0.066167290886392,1,1,0,0,0,0.0,46,9.519321394910461
527,1,0,0.14714795979360712,0,0.06621004566210045,0.10861423220973783,0,1,1,0,1,0.03418803418803419,49,14.828777882500784
528,1,0,0.17217202398696957,1,0.10273972602739725,0.35518102372034954,1,1,0,0,0,0.21794871794871795,70,71.06503298774741
529,1,0,0.17217202398696957,1,0.07990867579908675,0.07740324594257178,0,1,1,1,1,0.004273504273504274,54,25.384857053094567
530,1,0,0.17217202398696957,1,0.07990867579908675,0.0867665418227216,0,1,0,0,1,0.008547008547008548,64,53.75431982406534
531,1,0,0.08882388243075968,1,0.05707762557077625,0.07053682896379526,1,1,0,0,0,0.004273504273504274,81,92.86836317939051
532,1,0,0.08882388243075968,0,0.13470319634703196,0.0599250936329588,1,1,0,0,0,0.008547008547008548,61,44.56487590323594
533,1,0,0.08882388243075968,1,0.1232876712328767,0.08177278401997504,1,1,0,0,0,0.008547008547008548,57,33.113415017279294
534,1,0,0.08882388243075968,1,0.1278538812785388,0.19288389513108614,1,1,0,0,1,0.05128205128205128,70,71.06503298774741
535,1,0,0.08882388243075968,0,0.16210045662100456,0.18726591760299627,0,1,0,1,1,0.10256410256410256,68,65.67703424442351
536,1,0,0.05847258488089899,1,0.23059360730593606,0.18851435705368288,0,1,0,0,1,0.0641025641025641,70,71.06503298774741
537,1,0,0.05847258488089899,1,0.23059360730593606,0.13108614232209737,0,0,0,0,1,0.04700854700854701,60,41.69022934338674
538,1,0,0.05847258488089899,1,0.1278538812785388,0.24469413233458176,0,1,0,0,1,0.10256410256410256,74,80.60006283380459
539,1,0,0.08455828768770941,0,0.23059360730593606,0.3807740324594257,1,1,1,0,1,0.19658119658119658,64,53.75431982406534
540,1,0,0.08455828768770941,0,0.228310502283105,0.14169787765293385,1,1,1,0,1,0.01282051282051282,59,38.737040527803956
541,1,0,0.07325681711585705,0,0.07990867579908675,0.08614232209737828,1,1,0,0,0,0.008547008547008548,43,5.765001570845114
542,1,0,0.07325681711585705,1,0.10273972602739725,0.15106117353308365,1,1,1,0,0,0.09401709401709402,54,25.384857053094567
543,1,0,0.03717938738000149,1,0.0182648401826484,0.25593008739076156,1,1,1,0,1,0.12393162393162394,46,9.519321394910461
544,1,0,0.05270744889676686,1,0.18949771689497716,0.14232209737827714,0,1,1,0,1,0.07264957264957266,58,35.68960100534087
545,1,0,0.0574034431972467,0,0.2237442922374429,0.08177278401997504,1,0,0,0,1,0.004273504273504274,52,20.23248507697141
546,1,0,0.0574034431972467,0,0.1461187214611872,0.11672908863920099,1,1,0,0,1,0.05555555555555555,54,25.384857053094567
547,1,0,0.07925019356802167,0,0.1506849315068493,0.08177278401997504,1,0,0,0,1,0.01282051282051282,52,20.23248507697141
548,1,0,0.07925019356802167,1,0.228310502283105,0.06429463171036205,0,0,0,0,0,0.01282051282051282,44,6.8645931511153
549,1,0,0.09911569240298385,1,0.2054794520547945,0.1285892634207241,0,0,0,0,1,0.042735042735042736,75,82.8306628966384
550,1,0,0.07163856741134397,0,0.0547945205479452,0.24719101123595505,1,1,0,0,0,0.09401709401709402,65,57.21017907634307
551,1,0,0.0394285864811688,1,0.2694063926940639,0.13295880149812733,0,1,1,1,1,0.038461538461538464,60,41.69022934338674
552,1,0,0.0394285864811688,1,0.24429223744292236,0.1111111111111111,0,1,0,1,0,0.038461538461538464,64,53.75431982406534
553,1,0,0.03065455593451328,1,0.0410958904109589,0.17478152309612985,1,1,0,0,1,0.11965811965811966,54,25.384857053094567
554,1,0,0.00943405018514778,0,0.04794520547945205,0.13046192259675407,1,1,1,0,0,0.04700854700854701,54,25.384857053094567
555,1,0,0.06487457652737222,1,0.1278538812785388,0.09612983770287141,1,1,0,0,0,0.02564102564102564,55,27.756833176248826
556,1,0,0.09730357414024482,0,0.10273972602739725,0.1373283395755306,0,1,0,0,0,0.029914529914529916,45,8.184103047439523
557,1,0,0.06588903900141088,1,0.2602739726027397,0.15667915106117353,0,1,0,0,1,0.01282051282051282,60,41.69022934338674
558,1,0,0.06588903900141088,0,0.2602739726027397,0.066167290886392,1,1,0,0,1,0.008547008547008548,71,73.78259503612944
559,1,0,0.06588903900141088,1,0.08447488584474885,0.05555555555555555,0,1,1,0,0,0.004273504273504274,64,53.75431982406534
560,1,0,0.06588903900141088,1,0.1689497716894977,0.2184769038701623,0,1,0,1,1,0.13675213675213677,68,65.67703424442351
561,0,1,0.015452277039801465,1,0.13470319634703196,0.18851435705368288,1,1,0,0,0,0.09401709401709402,69,68.37888784165881
562,0,1,0.015452277039801465,1,0.0958904109589041,0.28714107365792757,0,1,0,0,1,0.1752136752136752,67,62.5196355639334
563,0,1,0.015452277039801465,1,0.07534246575342465,0.2546816479400749,1,1,0,0,1,0.16666666666666666,73,78.69934024505184
564,0,1,0.015452277039801465,1,0.13470319634703196,0.1285892634207241,1,0,0,0,1,0.042735042735042736,70,71.06503298774741
565,0,1,0.015452277039801465,1,0.1232876712328767,0.13420724094881398,1,0,0,0,0,0.02564102564102564,59,38.737040527803956
566,0,1,0.015452277039801465,1,0.02054794520547945,0.15730337078651685,0,1,1,1,1,0.01282051282051282,85,96.49701539428213
567,0,1,0.015452277039801465,1,0.06621004566210045,0.4132334581772784,1,1,1,0,1,0.23076923076923078,67,62.5196355639334
568,0,1,0.015452277039801465,1,0.0867579908675799,0.519350811485643,0,1,0,1,1,0.3247863247863248,71,73.78259503612944
569,0,1,0.015452277039801465,1,0.1232876712328767,0.40636704119850187,0,1,1,0,1,0.21367521367521367,82,93.7794533459001
570,0,1,0.015452277039801465,1,0.00684931506849315,0.05555555555555555,0,1,0,1,1,0.08974358974358974,60,41.69022934338674
571,1,0,0.06197329576615894,1,0.10273972602739725,0.1797752808988764,1,0,1,0,1,0.06837606837606838,52,20.23248507697141
572,1,0,0.06197329576615894,1,0.1872146118721461,0.1404494382022472,1,0,0,0,0,0.05982905982905983,55,27.756833176248826
573,1,0,0.04568924692709874,0,0.2511415525114155,0.1404494382022472,0,0,0,0,1,0.08547008547008547,63,50.67546339930883
574,1,0,0.054114661336868645,1,0.03881278538812785,0.13420724094881398,0,1,0,0,0,0.017094017094017096,51,18.44172164624568
575,1,0,0.020068325985258054,0,0.05251141552511415,0.11735330836454431,0,1,0,0,0,0.038461538461538464,53,22.79296261388627
576,1,0,0.04473039325140649,0,0.0182648401826484,0.07990012484394507,1,1,1,1,1,0.0,67,62.5196355639334
577,1,0,0.04473039325140649,1,0.0182648401826484,0.04244694132334582,1,1,0,0,0,0.004273504273504274,66,59.72353125981778
578,1,0,0.04473039325140649,1,0.1689497716894977,0.13420724094881398,0,1,1,0,1,0.10256410256410256,63,50.67546339930883
579,1,0,0.05498362236732622,1,0.1141552511415525,0.054307116104868915,0,0,0,0,1,0.004273504273504274,57,33.113415017279294
580,1,0,0.05498362236732622,1,0.0867579908675799,0.1111111111111111,0,1,1,1,1,0.029914529914529916,60,41.69022934338674
581,1,0,0.03857752993525296,1,0.04794520547945205,0.09925093632958802,0,1,1,1,1,0.02564102564102564,78,88.67420672321708
582,1,0,0.03857752993525296,1,0.04794520547945205,0.1285892634207241,0,1,0,0,1,0.07264957264957266,56,30.301602262016964
583,0,1,0.052459748664882386,1,0.11187214611872145,0.26779026217228463,1,1,0,1,1,0.1752136752136752,73,78.69934024505184
584,0,1,0.052459748664882386,1,0.12557077625570776,0.1766541822721598,1,1,0,1,1,0.05555555555555555,68,65.67703424442351
585,0,1,0.052459748664882386,1,0.06621004566210045,0.1641697877652934,1,1,0,1,1,0.02564102564102564,68,65.67703424442351
586,0,1,0.052459748664882386,1,0.13470319634703196,0.41385767790262173,1,1,0,1,1,0.24358974358974358,73,78.69934024505184
587,1,0,0.05255447365417641,0,0.02054794520547945,0.06179775280898876,1,1,0,0,0,0.004273504273504274,53,22.79296261388627
588,1,0,0.05255447365417641,1,0.04794520547945205,0.09800249687890138,0,1,1,1,0,0.029914529914529916,50,16.462456801759345
589,1,0,0.041785246907405406,1,0.04794520547945205,0.04244694132334582,0,0,0,0,0,0.004273504273504274,47,10.96449890040842
590,1,0,0.041785246907405406,1,0.1643835616438356,0.060549313358302125,1,0,0,0,0,0.008547008547008548,59,38.737040527803956
591,1,0,0.041785246907405406,1,0.04794520547945205,0.066167290886392,0,0,1,0,0,0.02564102564102564,54,25.384857053094567
592,1,0,0.041785246907405406,1,0.0365296803652968,0.09113607990012484,1,0,0,0,1,0.01282051282051282,48,12.849513038014452
593,1,0,0.041785246907405406,1,0.04794520547945205,0.11610486891385768,1,0,0,0,1,0.038461538461538464,58,35.68960100534087
594,1,0,0.013486708778616496,0,0.2328767123287671,0.07240948813982521,0,1,1,0,0,0.0,73,78.69934024505184
595,1,0,0.013486708778616496,1,0.273972602739726,0.15792759051186017,0,1,1,0,1,0.03418803418803419,61,44.56487590323594
596,1,0,0.013486708778616496,0,0.23059360730593606,0.04431960049937578,1,1,0,0,0,0.008547008547008548,67,62.5196355639334
597,1,0,0.03731348857556531,1,0.13470319634703196,0.132334581772784,0,1,0,0,1,0.06837606837606838,77,86.96198554822494
598,0,1,0.023799105770493854,0,0.23515981735159816,0.28651685393258425,0,1,1,0,1,0.24786324786324787,71,73.78259503612944
599,0,1,0.023799105770493854,1,0.1963470319634703,0.1254681647940075,0,1,1,1,1,0.0,80,91.67452089224003
600,0,1,0.023799105770493854,0,0.1415525114155251,0.3414481897627965,0,1,1,0,0,0.14102564102564102,65,57.21017907634307
601,0,1,0.023799105770493854,1,0.0547945205479452,0.2615480649188514,0,1,1,1,1,0.17094017094017094,58,35.68960100534087
602,0,1,0.023799105770493854,1,0.05707762557077625,0.20162297128589263,1,1,1,1,1,0.08547008547008547,73,78.69934024505184
603,0,1,0.023799105770493854,0,0.12100456621004566,0.056179775280898875,0,0,0,0,0,0.004273504273504274,77,86.96198554822494
604,0,1,0.023799105770493854,1,0.1050228310502283,0.09675405742821473,0,1,1,0,1,0.017094017094017096,77,86.96198554822494
605,0,1,0.023799105770493854,0,0.0730593607305936,0.24531835205992508,0,1,1,1,0,0.05555555555555555,77,86.96198554822494
606,0,1,0.023799105770493854,1,0.045662100456621,0.06554307116104868,1,1,1,1,1,0.0,59,38.737040527803956
607,1,0,0.03849251053032623,0,0.136986301369863,0.04744069912609238,0,1,0,0,0,0.008547008547008548,58,35.68960100534087
608,1,0,0.03849251053032623,1,0.14383561643835616,0.12109862671660425,0,1,1,0,1,0.09829059829059829,60,41.69022934338674
609,1,0,0.08333391473473735,1,0.0730593607305936,0.0449438202247191,1,1,0,0,0,0.029914529914529916,77,86.96198554822494
610,1,0,0.08333391473473735,1,0.07990867579908675,0.07053682896379526,0,1,1,0,0,0.0,72,76.40590637763115
611,1,0,0.08333391473473735,1,0.07990867579908675,0.07553058676654183,0,1,0,0,1,0.0,73,78.69934024505184
612,1,0,0.08333391473473735,0,0.07990867579908675,0.09737827715355805,0,1,0,0,1,0.0,58,35.68960100534087
613,1,0,0.056162545374828426,1,0.0547945205479452,0.07428214731585518,0,1,0,0,0,0.021367521367521368,69,68.37888784165881
614,1,0,0.056162545374828426,0,0.0547945205479452,0.1317103620474407,0,1,0,0,1,0.0641025641025641,60,41.69022934338674
615,1,0,0.056162545374828426,0,0.0547945205479452,0.0568039950062422,0,1,0,0,0,0.0,60,41.69022934338674
616,1,0,0.056162545374828426,1,0.0547945205479452,0.05555555555555555,1,1,1,0,0,0.008547008547008548,42,4.775369148601947
617,1,0,0.07390657196265789,1,0.13470319634703196,0.07116104868913857,1,1,1,0,0,0.004273504273504274,65,57.21017907634307
618,1,0,0.07390657196265789,1,0.1598173515981735,0.07990012484394507,1,0,0,0,0,0.021367521367521368,51,18.44172164624568
619,1,0,0.07390657196265789,1,0.2328767123287671,0.20599250936329588,0,1,1,0,0,0.042735042735042736,61,44.56487590323594
620,1,0,0.07390657196265789,1,0.21689497716894976,0.21972534332084895,0,1,1,0,1,0.04700854700854701,59,38.737040527803956
621,1,0,0.07390657196265789,1,0.2328767123287671,0.1616729088639201,1,1,1,0,0,0.01282051282051282,65,57.21017907634307
622,1,0,0.07390657196265789,1,0.2328767123287671,0.1891385767790262,1,1,1,0,0,0.021367521367521368,58,35.68960100534087
623,0,1,0.05081573087009747,1,0.2100456621004566,0.11922596754057428,1,1,1,0,1,0.038461538461538464,69,68.37888784165881
624,0,1,0.05081573087009747,1,0.15296803652968036,0.350187265917603,1,1,1,1,1,0.2264957264957265,71,73.78259503612944
625,0,1,0.05081573087009747,1,0.12100456621004566,0.284019975031211,0,1,1,1,1,0.1452991452991453,73,78.69934024505184
626,0,1,0.05081573087009747,1,0.1141552511415525,0.3208489388264669,1,1,1,1,1,0.2606837606837607,66,59.72353125981778
627,0,1,0.05081573087009747,1,0.0639269406392694,0.3564294631710362,1,1,1,1,1,0.20512820512820512,76,84.90417844800503
628,0,1,0.05081573087009747,1,0.1278538812785388,0.31897627965043696,1,1,0,0,1,0.12393162393162394,58,35.68960100534087
629,0,1,0.05081573087009747,1,0.14840182648401826,0.17103620474406991,1,1,0,1,1,0.13675213675213677,66,59.72353125981778
630,1,0,0.09977609788214443,1,0.12557077625570776,0.24719101123595505,0,1,1,1,1,0.11965811965811966,62,47.56519007225887
631,1,0,0.09977609788214443,1,0.07990867579908675,0.07927590511860175,0,1,0,0,0,0.042735042735042736,68,65.67703424442351
632,1,0,0.04400157074872883,1,0.04794520547945205,0.05493133583021224,0,0,0,0,0,0.008547008547008548,38,2.1834747093936535
633,1,0,0.04400157074872883,1,0.04794520547945205,0.19600499375780275,0,0,1,1,1,0.07692307692307693,60,41.69022934338674
634,1,0,0.05870615520910721,0,0.04794520547945205,0.0599250936329588,1,1,0,0,0,0.017094017094017096,57,33.113415017279294
635,1,0,0.09695297827816944,1,0.0639269406392694,0.10362047440699126,0,1,0,0,0,0.04700854700854701,60,41.69022934338674
636,1,0,0.09695297827816944,0,0.0639269406392694,0.11610486891385768,0,1,0,0,0,0.06837606837606838,62,47.56519007225887
637,1,0,0.045645436146712084,1,0.07990867579908675,0.0599250936329588,0,1,0,0,0,0.004273504273504274,60,41.69022934338674
638,1,0,0.045645436146712084,1,0.10273972602739725,0.17478152309612985,0,1,1,0,1,0.1111111111111111,56,30.301602262016964
639,1,0,0.045645436146712084,1,0.07990867579908675,0.11922596754057428,0,1,0,0,1,0.004273504273504274,73,78.69934024505184
640,1,0,0.045645436146712084,1,0.07990867579908675,0.13920099875156056,0,1,0,0,1,0.0811965811965812,59,38.737040527803956
641,1,0,0.02608609070014771,0,0.04794520547945205,0.05181023720349563,0,1,0,0,0,0.01282051282051282,51,18.44172164624568
642,1,0,0.06967718229528932,0,0.08447488584474885,0.10486891385767791,1,1,1,0,1,0.02564102564102564,67,62.5196355639334
643,1,0,0.03540108348316179,1,0.18949771689497716,0.17540574282147317,0,1,1,0,1,0.05982905982905983,69,68.37888784165881
644,0,1,0.10778419731471661,1,0.10273972602739725,0.33458177278401996,1,1,0,0,0,0.1752136752136752,52,20.23248507697141
645,0,1,0.10778419731471661,1,0.10273972602739725,0.4612983770287141,1,1,0,1,1,0.3504273504273504,73,78.69934024505184
646,0,1,0.10778419731471661,1,0.10273972602739725,0.27153558052434457,0,1,1,0,0,0.20085470085470086,66,59.72353125981778
647,0,1,0.10778419731471661,1,0.07990867579908675,0.4556803995006242,0,1,1,0,1,0.17094017094017094,76,84.90417844800503
648,0,1,0.10778419731471661,1,0.10273972602739725,0.30337078651685395,1,1,1,0,1,0.08547008547008547,54,25.384857053094567
649,0,1,0.10778419731471661,1,0.08904109589041095,0.3645443196004994,1,1,1,1,1,0.14957264957264957,73,78.69934024505184
650,0,1,0.10778419731471661,1,0.10273972602739725,0.38202247191011235,0,1,0,0,1,0.21794871794871795,81,92.86836317939051
651,0,1,0.10778419731471661,1,0.10273972602739725,0.19787765293383272,1,1,0,0,1,0.13675213675213677,70,71.06503298774741
652,0,1,0.10778419731471661,1,0.10273972602739725,0.24344569288389514,1,1,0,0,1,0.10683760683760683,61,44.56487590323594
653,0,1,0.10778419731471661,1,0.10273972602739725,0.2883895131086142,0,1,0,1,0,0.14957264957264957,39,2.7175620483820295
654,0,1,0.10778419731471661,1,0.10273972602739725,0.35830212234706615,1,1,1,1,1,0.23504273504273504,75,82.8306628966384
655,0,1,0.10778419731471661,1,0.10273972602739725,0.299625468164794,1,1,1,0,1,0.20512820512820512,63,50.67546339930883
656,0,1,0.10778419731471661,1,0.10273972602739725,0.08614232209737828,0,1,0,0,1,0.004273504273504274,41,4.068488846999686
657,0,1,0.10778419731471661,1,0.10273972602739725,0.3264669163545568,0,0,0,0,1,0.23931623931623933,76,84.90417844800503
658,0,1,0.10778419731471661,1,0.10273972602739725,0.381398252184769,1,1,1,1,1,0.1794871794871795,64,53.75431982406534
659,0,1,0.10778419731471661,1,0.10273972602739725,0.3620474406991261,1,1,0,0,0,0.2692307692307692,49,14.828777882500784
660,0,1,0.10778419731471661,1,0.0684931506849315,0.6104868913857678,1,1,0,1,0,0.4188034188034188,71,73.78259503612944
661,0,1,0.10778419731471661,1,0.0684931506849315,0.6410736579275905,1,1,1,0,1,0.4230769230769231,74,80.60006283380459
662,0,1,0.10778419731471661,1,0.06621004566210045,0.5374531835205992,1,1,1,1,1,0.34615384615384615,67,62.5196355639334
663,0,1,0.10778419731471661,1,0.1095890410958904,0.3039950062421973,0,1,0,0,0,0.23076923076923078,53,22.79296261388627
664,0,1,0.10778419731471661,1,0.10273972602739725,0.35767790262172283,0,1,1,0,1,0.23504273504273504,75,82.8306628966384
665,0,1,0.10778419731471661,1,0.10273972602739725,0.4868913857677903,1,1,1,1,1,0.3076923076923077,73,78.69934024505184
666,0,1,0.10778419731471661,1,0.10273972602739725,0.3358302122347066,1,1,0,1,1,0.20085470085470086,72,76.40590637763115
667,0,1,0.10778419731471661,1,0.10273972602739725,0.4950062421972534,0,1,0,1,1,0.2692307692307692,76,84.90417844800503
668,0,1,0.10778419731471661,1,0.07990867579908675,0.5143570536828964,1,1,1,1,1,0.47435897435897434,79,90.44926170279611
669,0,1,0.10778419731471661,1,0.10273972602739725,0.28714107365792757,0,1,1,0,1,0.14102564102564102,75,82.8306628966384
670,0,1,0.10778419731471661,1,0.10273972602739725,0.2671660424469413,0,1,1,0,1,0.09829059829059829,76,84.90417844800503
671,0,1,0.10778419731471661,1,0.10273972602739725,0.2328339575530587,0,1,0,1,1,0.09829059829059829,47,10.96449890040842
672,0,1,0.10778419731471661,1,0.07077625570776255,0.6641697877652933,1,1,1,1,1,0.5042735042735043,74,80.60006283380459
673,0,1,0.10778419731471661,1,0.0684931506849315,0.5218476903870163,1,1,0,1,1,0.358974358974359,69,68.37888784165881
