RSPO,TERYT,Rural county,Urban county,Rural territory,City,Revenue per person,Participants in mathematics,Avg. score in mathematics
57671,1008072,1,0,0,0,6991.18,37,47
107577,1009022,1,0,0,0,4913.09,10,37
110060,1009022,1,0,0,0,4913.09,31,41
9670,1009032,1,0,0,0,5217.41,44,47
11880,1009052,1,0,0,0,11250.54,12,72
42855,1009052,1,0,0,0,11250.54,40,45
4066,1009062,1,0,0,0,5516.4,15,51
80686,1009062,1,0,0,0,5516.4,23,35
4901,1009072,1,0,0,0,5006.43,20,43
4902,1009072,1,0,0,0,5006.43,12,35
4980,1009072,1,0,0,0,5006.43,10,27
85963,1009082,1,0,0,0,10857.72,12,35
87964,1009082,1,0,0,0,10857.72,10,51
88231,1009082,1,0,0,0,10857.72,26,42
85789,1010012,1,0,0,0,5609.64,20,47
85860,1010012,1,0,0,0,5609.64,12,51
23457,1010022,1,0,0,0,5990.79,28,40
43633,1010022,1,0,0,0,5990.79,19,50
10577,1010032,1,0,0,0,5052.47,58,42
47739,1010042,1,0,0,0,6530.48,10,47
47952,1010042,1,0,0,0,6530.48,10,58
49690,1010042,1,0,0,0,6530.48,15,48
24073,1010062,1,0,0,0,5422.66,15,54
24076,1010062,1,0,0,0,5422.66,15,50
28119,1010062,1,0,0,0,5422.66,37,57
31890,1010062,1,0,0,0,5422.66,13,42
119887,1010062,1,0,0,0,5422.66,11,50
79856,1010082,1,0,0,0,5036.61,14,47
85212,1010082,1,0,0,0,5036.61,51,53
86391,1010082,1,0,0,0,5036.61,29,49
87726,1010082,1,0,0,0,5036.61,24,64
88891,1010082,1,0,0,0,5036.61,31,33
86183,1010072,1,0,0,0,4824.38,19,47
43884,1010102,1,0,0,0,6040.3,35,34
60322,1010102,1,0,0,0,6040.3,34,55
60540,1010102,1,0,0,0,6040.3,13,29
60549,1010102,1,0,0,0,6040.3,18,43
84774,1010052,1,0,0,0,5517.51,13,36
84809,1010052,1,0,0,0,5517.51,14,47
84144,1011012,1,0,0,0,6753.09,34,39
84146,1011012,1,0,0,0,6753.09,20,31
106093,1011022,1,0,0,0,5321.85,22,54
55546,1011052,1,0,0,0,6259.02,27,26
14960,1011062,1,0,0,0,5667.38,23,44
15018,1011062,1,0,0,0,5667.38,21,35
34575,1012022,1,0,0,0,5297.69,19,46
34577,1012022,1,0,0,0,5297.69,11,35
89387,1012032,1,0,0,0,4967.83,23,37
91951,1012032,1,0,0,0,4967.83,10,38
91952,1012032,1,0,0,0,4967.83,10,59
83446,1012042,1,0,0,0,5479.94,10,36
88061,1012042,1,0,0,0,5479.94,35,44
69163,1012062,1,0,0,0,4905.58,17,45
69391,1012062,1,0,0,0,4905.58,33,44
70856,1012072,1,0,0,0,4959.45,36,40
60258,1012082,1,0,0,0,6102.84,15,39
60943,1012082,1,0,0,0,6102.84,21,49
113578,1012102,1,0,0,0,6085.4,48,42
65193,1012011,0,1,0,0,5261.42,15,49
65194,1012011,0,1,0,0,5261.42,17,52
71366,1012011,0,1,0,0,5261.42,36,55
71367,1012011,0,1,0,0,5261.42,58,36
71368,1012011,0,1,0,0,5261.42,40,33
71369,1012011,0,1,0,0,5261.42,70,45
71370,1012011,0,1,0,0,5261.42,67,44
71371,1012011,0,1,0,0,5261.42,58,56
71372,1012011,0,1,0,0,5261.42,21,37
30807,1012122,1,0,0,0,5351.07,14,39
31154,1012122,1,0,0,0,5351.07,21,33
31251,1012122,1,0,0,0,5351.07,10,45
58988,1012132,1,0,0,0,5361.07,13,54
60142,1012132,1,0,0,0,5361.07,27,47
34517,1012092,1,0,0,0,5133.12,20,41
49250,1012092,1,0,0,0,5133.12,12,41
80400,1012142,1,0,0,0,5396.36,13,39
80401,1012142,1,0,0,0,5396.36,17,37
80842,1012142,1,0,0,0,5396.36,16,48
71791,1013032,1,0,0,0,5585.35,22,45
16203,1013011,0,1,0,0,5895.16,65,46
43637,1013011,0,1,0,0,5895.16,61,55
43803,1013011,0,1,0,0,5895.16,52,58
83640,1013042,1,0,0,0,5656.81,11,38
84273,1013042,1,0,0,0,5656.81,10,55
86965,1013042,1,0,0,0,5656.81,30,35
87040,1013042,1,0,0,0,5656.81,12,43
87119,1013042,1,0,0,0,5656.81,10,33
104826,1013062,1,0,0,0,5416.43,16,60
105181,1013062,1,0,0,0,5416.43,32,49
90525,1014042,1,0,0,0,5114.97,13,51
91730,1014042,1,0,0,0,5114.97,24,58
66111,1014032,1,0,0,0,6201.2,20,46
66257,1014032,1,0,0,0,6201.2,15,46
66522,1014032,1,0,0,0,6201.2,10,29
107121,1014052,1,0,0,0,5382.97,30,53
107124,1014052,1,0,0,0,5382.97,14,26
61918,1014062,1,0,0,0,5093.37,22,49
69941,1014072,1,0,0,0,6213.37,31,44
70937,1014011,0,1,0,0,4707.77,128,58
70938,1014011,0,1,0,0,4707.77,43,35
70943,1014011,0,1,0,0,4707.77,70,60
83449,1014011,0,1,0,0,4707.77,57,55
83450,1014011,0,1,0,0,4707.77,10,44
83451,1014011,0,1,0,0,4707.77,44,45
196393,1014011,0,1,0,0,4707.77,21,53
10403,1014082,1,0,0,0,5414.77,17,50
10404,1014082,1,0,0,0,5414.77,14,51
13388,1014082,1,0,0,0,5414.77,16,42
24461,1014082,1,0,0,0,5414.77,23,39
25153,1014082,1,0,0,0,5414.77,12,43
17262,1014102,1,0,0,0,5657.4,11,58
17424,1014102,1,0,0,0,5657.4,10,44
17509,1014102,1,0,0,0,5657.4,19,49
268302,1014102,1,0,0,0,5657.4,16,59
9090,1015012,1,0,0,0,5923.57,19,39
57641,1015032,1,0,0,0,6808.07,27,64
54005,1015022,1,0,0,0,5931.08,11,65
58585,1015022,1,0,0,0,5931.08,10,53
58848,1015022,1,0,0,0,5931.08,22,50
61908,1015022,1,0,0,0,5931.08,10,48
263084,1015042,1,0,0,0,6032.15,34,42
49790,1015052,1,0,0,0,6860.13,25,45
22686,1015062,1,0,0,0,7126.03,24,58
22704,1015062,1,0,0,0,7126.03,10,60
28219,1015072,1,0,0,0,5506.39,10,39
34709,1015082,1,0,0,0,6468.66,14,47
83525,1015082,1,0,0,0,6468.66,17,44
121702,1015092,1,0,0,0,5194.19,13,50
112172,1016032,1,0,0,0,5365.63,26,48
90073,1016022,1,0,0,0,5137.83,23,44
29141,1016042,1,0,0,0,6326.29,40,32
84174,1016052,1,0,0,0,7582.72,14,48
70106,1016062,1,0,0,0,7307.24,55,53
69487,1016072,1,0,0,0,5577.52,43,55
69489,1016072,1,0,0,0,5577.52,16,55
29539,1016082,1,0,0,0,6115.93,43,49
29349,1016011,0,1,0,0,5085.03,106,54
29351,1016011,0,1,0,0,5085.03,15,60
29353,1016011,0,1,0,0,5085.03,52,34
29355,1016011,0,1,0,0,5085.03,95,50
29356,1016011,0,1,0,0,5085.03,63,36
29357,1016011,0,1,0,0,5085.03,58,45
103656,1016011,0,1,0,0,5085.03,42,39
103658,1016011,0,1,0,0,5085.03,98,42
133525,1016011,0,1,0,0,5085.03,22,63
133526,1016011,0,1,0,0,5085.03,22,45
133527,1016011,0,1,0,0,5085.03,40,42
31467,1016092,1,0,0,0,6019.39,28,43
40620,1016092,1,0,0,0,6019.39,25,44
43904,1016092,1,0,0,0,6019.39,14,48
72854,1016092,1,0,0,0,6019.39,24,45
90125,1016102,1,0,0,0,7087.65,18,55
90158,1016102,1,0,0,0,7087.65,51,56
105711,1016112,1,0,0,0,6300.0,35,47
34402,1017012,1,0,0,0,5773.33,25,51
34404,1017012,1,0,0,0,5773.33,10,46
61591,1017022,1,0,0,0,4526.52,38,55
90015,1017032,1,0,0,0,5436.79,25,53
92189,1017042,1,0,0,0,5536.97,21,55
92191,1017042,1,0,0,0,5536.97,10,73
92192,1017042,1,0,0,0,5536.97,14,53
92193,1017042,1,0,0,0,5536.97,11,56
27673,1017052,1,0,0,0,6301.37,40,39
61580,1017052,1,0,0,0,6301.37,10,48
79269,1017062,1,0,0,0,5271.14,17,46
40832,1017072,1,0,0,0,5075.36,17,48
40923,1017072,1,0,0,0,5075.36,23,52
40942,1017072,1,0,0,0,5075.36,20,45
85364,1017082,1,0,0,0,5822.99,36,54
13608,1017102,1,0,0,0,5229.58,17,40
13755,1017102,1,0,0,0,5229.58,20,48
13767,1017102,1,0,0,0,5229.58,24,54
13917,1017102,1,0,0,0,5229.58,12,40
105703,1018012,1,0,0,0,5063.56,14,45
92997,1018022,1,0,0,0,5020.79,12,60
121960,1018022,1,0,0,0,5020.79,16,47
79051,1018032,1,0,0,0,5656.85,11,55
80214,1018032,1,0,0,0,5656.85,23,44
23295,1018062,1,0,0,0,5964.48,21,48
23341,1018062,1,0,0,0,5964.48,15,48
63995,1018052,1,0,0,0,5768.24,12,39
88280,1019032,1,0,0,0,5444.62,39,39
27634,1019011,0,1,0,0,4517.57,43,54
28750,1019011,0,1,0,0,4517.57,54,45
30659,1019011,0,1,0,0,4517.57,70,40
30882,1019011,0,1,0,0,4517.57,54,55
31011,1019011,0,1,0,0,4517.57,25,30
35367,1019011,0,1,0,0,4517.57,40,35
39224,1019011,0,1,0,0,4517.57,54,39
262326,1019011,0,1,0,0,4517.57,24,59
262327,1019011,0,1,0,0,4517.57,21,56
26062,1019042,1,0,0,0,5311.44,12,35
29218,1019042,1,0,0,0,5311.44,16,56
29308,1019042,1,0,0,0,5311.44,19,52
29365,1019042,1,0,0,0,5311.44,12,56
49988,1019042,1,0,0,0,5311.44,35,52
68025,1019042,1,0,0,0,5311.44,38,44
70645,1020011,0,1,0,0,4562.56,34,45
70712,1020011,0,1,0,0,4562.56,32,56
70716,1020011,0,1,0,0,4562.56,43,50
119303,1020052,1,0,0,0,5142.33,11,51
119323,1020052,1,0,0,0,5142.33,17,46
119329,1020052,1,0,0,0,5142.33,13,27
87764,1020021,0,1,0,0,5194.08,81,50
89574,1020021,0,1,0,0,5194.08,61,48
262444,1020021,0,1,0,0,5194.08,16,50
21815,1020062,1,0,0,0,5367.97,36,46
21861,1020062,1,0,0,0,5367.97,18,44
21893,1020062,1,0,0,0,5367.97,16,47
106469,1020072,1,0,0,0,5729.02,15,44
106470,1020072,1,0,0,0,5729.02,36,50
14399,1020031,0,1,0,0,5340.25,37,31
14400,1020031,0,1,0,0,5340.25,46,41
14402,1020031,0,1,0,0,5340.25,41,43
14403,1020031,0,1,0,0,5340.25,57,42
14404,1020031,0,1,0,0,5340.25,20,48
14405,1020031,0,1,0,0,5340.25,44,30
14406,1020031,0,1,0,0,5340.25,87,49
14499,1020031,0,1,0,0,5340.25,41,36
262582,1020031,0,1,0,0,5340.25,42,61
26656,1020092,1,0,0,0,5277.02,19,47
26763,1020092,1,0,0,0,5277.02,11,43
26792,1020092,1,0,0,0,5277.02,14,42
26909,1020092,1,0,0,0,5277.02,16,47
27292,1020092,1,0,0,0,5277.02,11,28
27355,1020092,1,0,0,0,5277.02,31,51
71186,1020092,1,0,0,0,5277.02,32,56
20790,1061011,0,1,0,0,7271.77,49,59
23063,1061011,0,1,0,0,7271.77,71,66
23065,1061011,0,1,0,0,7271.77,45,40
23067,1061011,0,1,0,0,7271.77,33,35
23068,1061011,0,1,0,0,7271.77,40,47
23069,1061011,0,1,0,0,7271.77,73,55
23070,1061011,0,1,0,0,7271.77,41,29
23071,1061011,0,1,0,0,7271.77,50,67
23072,1061011,0,1,0,0,7271.77,69,55
23073,1061011,0,1,0,0,7271.77,78,53
23074,1061011,0,1,0,0,7271.77,127,60
23075,1061011,0,1,0,0,7271.77,47,30
23076,1061011,0,1,0,0,7271.77,23,44
23077,1061011,0,1,0,0,7271.77,45,34
23078,1061011,0,1,0,0,7271.77,58,44
23080,1061011,0,1,0,0,7271.77,53,60
23081,1061011,0,1,0,0,7271.77,39,59
23082,1061011,0,1,0,0,7271.77,93,59
23083,1061011,0,1,0,0,7271.77,86,49
23084,1061011,0,1,0,0,7271.77,86,35
23085,1061011,0,1,0,0,7271.77,28,36
23086,1061011,0,1,0,0,7271.77,31,36
23087,1061011,0,1,0,0,7271.77,15,59
23088,1061011,0,1,0,0,7271.77,85,58
23089,1061011,0,1,0,0,7271.77,50,34
23090,1061011,0,1,0,0,7271.77,91,76
23103,1061011,0,1,0,0,7271.77,41,32
23104,1061011,0,1,0,0,7271.77,21,27
23105,1061011,0,1,0,0,7271.77,67,55
23106,1061011,0,1,0,0,7271.77,67,44
23244,1061011,0,1,0,0,7271.77,33,24
23245,1061011,0,1,0,0,7271.77,66,48
23254,1061011,0,1,0,0,7271.77,49,44
23256,1061011,0,1,0,0,7271.77,53,42
23389,1061011,0,1,0,0,7271.77,26,36
23390,1061011,0,1,0,0,7271.77,62,53
23391,1061011,0,1,0,0,7271.77,57,50
23392,1061011,0,1,0,0,7271.77,61,36
23403,1061011,0,1,0,0,7271.77,12,28
23404,1061011,0,1,0,0,7271.77,40,54
23405,1061011,0,1,0,0,7271.77,37,62
23482,1061011,0,1,0,0,7271.77,68,72
23483,1061011,0,1,0,0,7271.77,86,56
25192,1061011,0,1,0,0,7271.77,55,53
25193,1061011,0,1,0,0,7271.77,26,43
25194,1061011,0,1,0,0,7271.77,53,60
25195,1061011,0,1,0,0,7271.77,33,30
25196,1061011,0,1,0,0,7271.77,80,63
25197,1061011,0,1,0,0,7271.77,71,57
25198,1061011,0,1,0,0,7271.77,40,35
25413,1061011,0,1,0,0,7271.77,39,47
25427,1061011,0,1,0,0,7271.77,24,47
25436,1061011,0,1,0,0,7271.77,97,62
26036,1061011,0,1,0,0,7271.77,36,55
26037,1061011,0,1,0,0,7271.77,53,47
26038,1061011,0,1,0,0,7271.77,47,51
26039,1061011,0,1,0,0,7271.77,37,51
26092,1061011,0,1,0,0,7271.77,61,57
26093,1061011,0,1,0,0,7271.77,64,60
26094,1061011,0,1,0,0,7271.77,40,44
26095,1061011,0,1,0,0,7271.77,35,38
26096,1061011,0,1,0,0,7271.77,28,51
26097,1061011,0,1,0,0,7271.77,58,39
26132,1061011,0,1,0,0,7271.77,29,26
26133,1061011,0,1,0,0,7271.77,117,63
26134,1061011,0,1,0,0,7271.77,35,51
26266,1061011,0,1,0,0,7271.77,38,39
26267,1061011,0,1,0,0,7271.77,41,57
26268,1061011,0,1,0,0,7271.77,36,24
26270,1061011,0,1,0,0,7271.77,78,64
26462,1061011,0,1,0,0,7271.77,86,38
26463,1061011,0,1,0,0,7271.77,52,48
26464,1061011,0,1,0,0,7271.77,38,27
26465,1061011,0,1,0,0,7271.77,75,52
26684,1061011,0,1,0,0,7271.77,69,58
26685,1061011,0,1,0,0,7271.77,46,46
26686,1061011,0,1,0,0,7271.77,55,45
26688,1061011,0,1,0,0,7271.77,71,62
26689,1061011,0,1,0,0,7271.77,82,56
26690,1061011,0,1,0,0,7271.77,77,61
26693,1061011,0,1,0,0,7271.77,35,61
26694,1061011,0,1,0,0,7271.77,96,52
26695,1061011,0,1,0,0,7271.77,36,66
34697,1061011,0,1,0,0,7271.77,34,37
41993,1061011,0,1,0,0,7271.77,10,15
56002,1061011,0,1,0,0,7271.77,27,45
83722,1061011,0,1,0,0,7271.77,18,22
86642,1061011,0,1,0,0,7271.77,13,24
122505,1061011,0,1,0,0,7271.77,16,48
132593,1061011,0,1,0,0,7271.77,50,67
11926,1003012,1,0,0,0,5064.85,19,57
262912,1003012,1,0,0,0,5064.85,13,48
55712,1003032,1,0,0,0,5535.12,33,44
56404,1003032,1,0,0,0,5535.12,12,35
57715,1003042,1,0,0,0,5614.37,47,39
80417,1003042,1,0,0,0,5614.37,13,36
69059,1003052,1,0,0,0,5511.5,10,44
73865,1003052,1,0,0,0,5511.5,23,45
60942,1005022,1,0,0,0,5276.38,15,55
79713,1005022,1,0,0,0,5276.38,13,33
25380,1005032,1,0,0,0,5492.45,19,51
20328,1005042,1,0,0,0,5175.26,38,51
23543,1005042,1,0,0,0,5175.26,13,49
41453,1005052,1,0,0,0,5952.71,11,30
72746,1005052,1,0,0,0,5952.71,37,45
59021,1005062,1,0,0,0,5263.87,29,55
58815,1005092,1,0,0,0,5079.91,16,52
58817,1005092,1,0,0,0,5079.91,13,42
58818,1005092,1,0,0,0,5079.91,18,53
58819,1005092,1,0,0,0,5079.91,12,41
69850,1005092,1,0,0,0,5079.91,13,58
86835,1005102,1,0,0,0,5677.47,32,52
86836,1005102,1,0,0,0,5677.47,18,45
30399,1005011,0,1,0,0,6405.0,20,59
66174,1005011,0,1,0,0,6405.0,26,67
71703,1005011,0,1,0,0,6405.0,53,56
71704,1005011,0,1,0,0,6405.0,38,47
85889,1005011,0,1,0,0,6405.0,67,57
91400,1005011,0,1,0,0,6405.0,32,53
91657,1005011,0,1,0,0,6405.0,39,52
30314,1005072,1,0,0,0,5741.15,12,53
60580,1005072,1,0,0,0,5741.15,10,50
26736,1005082,1,0,0,0,4965.56,38,51
81295,1006022,1,0,0,0,5514.6,85,49
81296,1006022,1,0,0,0,5514.6,27,52
82686,1006022,1,0,0,0,5514.6,14,50
110501,1006032,1,0,0,0,5579.03,31,57
123563,1006032,1,0,0,0,5579.03,35,57
47630,1006082,1,0,0,0,7206.33,30,57
47658,1006082,1,0,0,0,7206.33,10,40
82573,1004022,1,0,0,0,7369.26,23,48
82575,1004022,1,0,0,0,7369.26,14,49
91136,1004042,1,0,0,0,5106.18,18,45
91138,1004042,1,0,0,0,5106.18,14,39
46656,1004032,1,0,0,0,5454.54,30,40
15773,1004082,1,0,0,0,5039.82,22,43
15193,1004011,0,1,0,0,5178.64,59,48
24410,1004011,0,1,0,0,5178.64,50,42
262328,1004011,0,1,0,0,5178.64,23,38
9897,1004052,1,0,0,0,5672.49,12,47
9981,1004052,1,0,0,0,5672.49,10,35
11003,1004052,1,0,0,0,5672.49,32,38
11106,1004052,1,0,0,0,5672.49,13,34
47177,1004072,1,0,0,0,5672.01,18,43
4536,2661011,0,1,0,0,7806.72,129,49
4552,2661011,0,1,0,0,7806.72,77,68
4557,2661011,0,1,0,0,7806.72,137,59
4559,2661011,0,1,0,0,7806.72,76,56
4822,2661011,0,1,0,0,7806.72,45,61
5300,2661011,0,1,0,0,7806.72,52,48
6849,2661011,0,1,0,0,7806.72,158,58
6918,2661011,0,1,0,0,7806.72,56,64
6945,2661011,0,1,0,0,7806.72,34,38
7075,2661011,0,1,0,0,7806.72,60,52
7279,2661011,0,1,0,0,7806.72,68,55
7420,2661011,0,1,0,0,7806.72,26,52
7714,2661011,0,1,0,0,7806.72,46,63
7745,2661011,0,1,0,0,7806.72,41,61
8120,2661011,0,1,0,0,7806.72,29,48
8204,2661011,0,1,0,0,7806.72,46,68
11087,2661011,0,1,0,0,7806.72,40,69
11332,2661011,0,1,0,0,7806.72,38,45
11697,2661011,0,1,0,0,7806.72,44,52
12064,2661011,0,1,0,0,7806.72,50,52
12757,2661011,0,1,0,0,7806.72,24,48
12807,2661011,0,1,0,0,7806.72,49,46
84231,2661011,0,1,0,0,7806.72,14,48
262683,2661011,0,1,0,0,7806.72,56,57
267199,2661011,0,1,0,0,7806.72,10,17
23049,2601022,1,0,0,0,5947.6,12,40
24336,2601052,1,0,0,0,6598.17,16,46
24385,2601052,1,0,0,0,6598.17,14,46
111603,2601072,1,0,0,0,5518.1,19,51
111605,2601072,1,0,0,0,5518.1,11,45
22699,2602012,1,0,0,0,5443.78,13,54
42300,2602012,1,0,0,0,5443.78,15,53
83964,2602042,1,0,0,0,5742.7,30,31
19726,2602052,1,0,0,0,5996.47,10,39
29184,2602052,1,0,0,0,5996.47,28,43
23802,2602082,1,0,0,0,5344.79,24,50
105451,2602082,1,0,0,0,5344.79,10,71
105472,2602082,1,0,0,0,5344.79,13,49
105590,2602082,1,0,0,0,5344.79,11,38
44651,2602072,1,0,0,0,5510.68,11,33
74288,2602072,1,0,0,0,5510.68,20,40
19393,2603012,1,0,0,0,5120.72,11,49
19480,2603012,1,0,0,0,5120.72,14,48
3315,2603022,1,0,0,0,5073.13,11,51
3344,2603022,1,0,0,0,5073.13,11,39
10040,2604012,1,0,0,0,6528.75,15,44
10070,2604012,1,0,0,0,6528.75,17,48
10134,2604012,1,0,0,0,6528.75,14,32
30791,2604012,1,0,0,0,6528.75,23,43
20733,2604062,1,0,0,0,7022.07,27,60
20735,2604062,1,0,0,0,7022.07,20,47
30513,2604062,1,0,0,0,7022.07,13,47
30517,2604062,1,0,0,0,7022.07,27,40
30522,2604062,1,0,0,0,7022.07,10,38
53936,2604062,1,0,0,0,7022.07,12,42
42244,2604092,1,0,0,0,5126.87,15,36
48793,2604092,1,0,0,0,5126.87,21,40
55312,2604092,1,0,0,0,5126.87,37,50
64047,2604092,1,0,0,0,5126.87,15,37
60867,2604102,1,0,0,0,5987.38,10,62
87469,2604102,1,0,0,0,5987.38,26,51
105010,2604102,1,0,0,0,5987.38,57,50
20152,2604112,1,0,0,0,5707.17,14,38
103921,2604112,1,0,0,0,5707.17,31,43
103936,2604112,1,0,0,0,5707.17,17,42
41866,2604142,1,0,0,0,5486.43,11,46
46564,2604142,1,0,0,0,5486.43,15,45
47663,2604142,1,0,0,0,5486.43,13,44
56403,2604142,1,0,0,0,5486.43,16,36
60997,2604142,1,0,0,0,5486.43,47,51
62093,2604142,1,0,0,0,5486.43,14,39
4227,2604162,1,0,0,0,7967.64,11,71
19329,2604162,1,0,0,0,7967.64,10,40
27604,2604162,1,0,0,0,7967.64,18,40
14332,2604172,1,0,0,0,8684.7,69,50
14333,2604172,1,0,0,0,8684.7,13,36
14334,2604172,1,0,0,0,8684.7,12,54
14471,2604182,1,0,0,0,6343.87,11,64
14860,2604182,1,0,0,0,6343.87,12,38
81171,2604182,1,0,0,0,6343.87,12,44
81240,2604182,1,0,0,0,6343.87,22,55
81505,2604182,1,0,0,0,6343.87,34,49
47081,2604192,1,0,0,0,5524.49,25,59
47082,2604192,1,0,0,0,5524.49,21,42
47089,2604192,1,0,0,0,5524.49,34,52
18509,2604082,1,0,0,0,6227.67,57,45
39694,2604082,1,0,0,0,6227.67,13,45
11433,2605012,1,0,0,0,5921.46,12,39
11471,2605012,1,0,0,0,5921.46,32,43
91562,2605022,1,0,0,0,4959.85,42,45
42920,2605052,1,0,0,0,5370.79,27,53
53769,2605072,1,0,0,0,5495.94,11,45
77982,2605072,1,0,0,0,5495.94,23,37
54083,2605062,1,0,0,0,6083.55,13,39
55607,2605062,1,0,0,0,6083.55,13,38
104778,2606012,1,0,0,0,6625.65,21,47
52751,2606022,1,0,0,0,5877.81,32,45
66266,2606032,1,0,0,0,5019.1,19,39
66433,2606032,1,0,0,0,5019.1,19,37
88037,2606062,1,0,0,0,4788.49,39,44
22190,2606072,1,0,0,0,4236.51,22,32
87376,2606082,1,0,0,0,5695.89,16,35
72360,2607022,1,0,0,0,6575.89,17,43
61662,2607032,1,0,0,0,5723.12,14,47
61875,2607032,1,0,0,0,5723.12,13,40
87822,2607032,1,0,0,0,5723.12,11,53
90536,2607032,1,0,0,0,5723.12,48,44
8161,2607011,0,1,0,0,4392.23,32,53
8162,2607011,0,1,0,0,4392.23,52,39
8163,2607011,0,1,0,0,4392.23,49,49
8165,2607011,0,1,0,0,4392.23,20,55
8166,2607011,0,1,0,0,4392.23,17,38
9189,2607011,0,1,0,0,4392.23,14,36
14716,2607011,0,1,0,0,4392.23,13,62
15176,2607011,0,1,0,0,4392.23,64,46
15178,2607011,0,1,0,0,4392.23,87,47
90726,2607011,0,1,0,0,4392.23,61,57
262973,2607011,0,1,0,0,4392.23,32,43
69461,2607062,1,0,0,0,5618.12,26,30
73690,2607062,1,0,0,0,5618.12,24,47
72798,2608022,1,0,0,0,5184.51,30,49
80327,2608032,1,0,0,0,5408.25,14,30
60778,2608052,1,0,0,0,4512.11,19,41
3575,2609022,1,0,0,0,5159.13,10,46
3576,2609022,1,0,0,0,5159.13,10,26
48284,2609022,1,0,0,0,5159.13,34,47
14231,2609062,1,0,0,0,5431.4,11,39
40614,2609062,1,0,0,0,5431.4,17,51
42121,2609072,1,0,0,0,4996.67,16,65
42124,2609072,1,0,0,0,4996.67,27,37
49090,2609011,0,1,0,0,5364.2,51,56
49640,2609011,0,1,0,0,5364.2,23,44
104093,2609011,0,1,0,0,5364.2,16,33
104104,2609011,0,1,0,0,5364.2,68,47
17474,2609082,1,0,0,0,5366.72,11,42
26351,2609082,1,0,0,0,5366.72,18,30
55427,2609052,1,0,0,0,5081.28,11,40
55430,2609052,1,0,0,0,5081.28,12,50
89562,2609052,1,0,0,0,5081.28,16,45
89563,2609052,1,0,0,0,5081.28,13,36
89594,2609052,1,0,0,0,5081.28,19,45
20749,2610022,1,0,0,0,4341.3,10,60
70046,2610022,1,0,0,0,4341.3,18,38
70966,2610022,1,0,0,0,4341.3,12,38
92489,2610042,1,0,0,0,4963.38,26,40
3179,2610011,0,1,0,0,4609.28,72,42
3243,2610011,0,1,0,0,4609.28,10,77
3595,2610011,0,1,0,0,4609.28,43,38
3601,2610011,0,1,0,0,4609.28,50,35
3603,2610011,0,1,0,0,4609.28,30,43
31864,2610011,0,1,0,0,4609.28,11,45
40606,2610011,0,1,0,0,4609.28,14,47
74527,2610011,0,1,0,0,4609.28,33,43
130056,2610011,0,1,0,0,4609.28,10,42
25946,2610032,1,0,0,0,4994.43,12,32
35055,2610032,1,0,0,0,4994.43,33,36
34645,2611022,1,0,0,0,6194.38,17,53
34648,2611022,1,0,0,0,6194.38,10,46
34650,2611022,1,0,0,0,6194.38,10,61
42527,2611022,1,0,0,0,6194.38,10,46
10373,2611032,1,0,0,0,5462.83,15,65
59737,2611032,1,0,0,0,5462.83,25,56
59858,2611032,1,0,0,0,5462.83,10,62
80795,2611032,1,0,0,0,5462.83,12,35
29070,2611042,1,0,0,0,5939.0,11,46
42012,2611042,1,0,0,0,5939.0,15,36
53252,2611042,1,0,0,0,5939.0,20,41
53387,2611042,1,0,0,0,5939.0,21,28
54347,2611042,1,0,0,0,5939.0,13,45
55158,2611042,1,0,0,0,5939.0,15,45
23003,2611011,0,1,0,0,5320.49,19,56
23098,2611011,0,1,0,0,5320.49,63,51
23114,2611011,0,1,0,0,5320.49,44,44
23124,2611011,0,1,0,0,5320.49,71,43
23143,2611011,0,1,0,0,5320.49,58,44
23528,2611011,0,1,0,0,5320.49,39,36
24348,2611011,0,1,0,0,5320.49,42,43
12866,2612012,1,0,0,0,6643.8,38,40
17394,2612012,1,0,0,0,6643.8,21,47
74402,2612062,1,0,0,0,5139.85,12,31
74403,2612062,1,0,0,0,5139.85,30,53
40961,2612022,1,0,0,0,5530.73,14,49
85516,2613012,1,0,0,0,6566.27,21,31
104581,2613012,1,0,0,0,6566.27,26,57
4429,2613022,1,0,0,0,5183.35,11,60
107458,2613022,1,0,0,0,5183.35,10,50
107464,2613022,1,0,0,0,5183.35,36,45
107465,2613022,1,0,0,0,5183.35,11,52
107466,2613022,1,0,0,0,5183.35,29,39
88134,2613032,1,0,0,0,4668.97,13,34
86158,2613042,1,0,0,0,5824.97,23,40
18008,2613052,1,0,0,0,4913.07,27,49
6370,0461011,0,1,0,0,6864.55,48,33
7847,0461011,0,1,0,0,6864.55,94,49
9918,0461011,0,1,0,0,6864.55,57,51
9919,0461011,0,1,0,0,6864.55,51,46
9920,0461011,0,1,0,0,6864.55,29,31
10937,0461011,0,1,0,0,6864.55,47,55
10938,0461011,0,1,0,0,6864.55,59,51
10939,0461011,0,1,0,0,6864.55,42,41
10940,0461011,0,1,0,0,6864.55,35,44
10941,0461011,0,1,0,0,6864.55,46,28
10942,0461011,0,1,0,0,6864.55,65,50
10943,0461011,0,1,0,0,6864.55,55,44
10944,0461011,0,1,0,0,6864.55,11,25
10945,0461011,0,1,0,0,6864.55,66,48
10946,0461011,0,1,0,0,6864.55,51,40
10990,0461011,0,1,0,0,6864.55,70,29
10991,0461011,0,1,0,0,6864.55,109,43
10992,0461011,0,1,0,0,6864.55,109,48
10993,0461011,0,1,0,0,6864.55,90,41
