ID,Rural county,Urban county,Revenue per person,Website,Start date,Students,Sport venues,German or French,Logopedist,Psychologist,Pedagogue,Participants in mathematics,Avg. score in mathematics,Prctl in mathematics
792,1,0,0.05594018787107417,1,0.04794520547945205,0.25593008739076156,1,0,0,0,0,0.10460251046025104,37,20.63248388087197
793,1,0,0.05594018787107417,1,0.04794520547945205,0.06554307116104868,1,1,0,0,1,0.0,46,54.160270187288916
794,1,0,0.08363081670346403,1,0.2602739726027397,0.14794007490636704,1,0,1,1,1,0.04602510460251046,64,95.39453484801965
795,1,0,0.08363081670346403,1,0.19863013698630136,1.0,1,1,1,1,1,0.5564853556485355,53,77.6788455634019
796,1,0,0.08363081670346403,1,0.17123287671232876,0.5873907615480649,1,1,1,1,1,0.3514644351464435,58,88.01043905434449
797,1,0,0.05838461189329039,1,0.07990867579908675,0.12796504369538078,0,1,1,1,1,0.012552301255230125,28,3.5462081670248695
798,1,0,0.05838461189329039,0,0.10273972602739725,0.16978776529338327,1,1,0,1,0,0.029288702928870293,40,30.91802272029475
799,1,0,0.05838461189329039,1,0.0273972602739726,0.06554307116104868,0,1,0,0,0,0.008368200836820083,39,27.387166103776483
800,1,0,0.05838461189329039,1,0.07990867579908675,0.1404494382022472,0,1,0,1,0,0.0041841004184100415,55,82.63739637703408
801,1,0,0.05838461189329039,1,0.07990867579908675,0.19350811485642946,0,1,0,1,1,0.10460251046025104,42,38.44028246852932
802,1,0,0.07031295719916598,1,0.17123287671232876,0.24032459425717853,0,1,0,1,1,0.1589958158995816,36,17.838501688670554
803,1,0,0.07031295719916598,1,0.17123287671232876,0.08489388264669163,0,0,1,0,0,0.02510460251046025,29,4.436598096407737
804,1,0,0.07031295719916598,1,0.17123287671232876,0.12109862671660425,0,1,0,1,1,0.04184100418410042,53,77.6788455634019
805,1,0,0.10433283408038142,1,0.1552511415525114,0.301498127340824,1,1,1,1,1,0.18410041841004185,46,54.160270187288916
806,1,0,0.10433283408038142,1,0.10273972602739725,0.2958801498127341,1,1,1,1,1,0.1799163179916318,49,65.18268345102855
807,1,0,0.1410273500841873,1,0.1324200913242009,0.15792759051186017,1,1,1,1,0,0.058577405857740586,27,2.6404666871354006
808,1,0,0.1410273500841873,1,0.0593607305936073,0.35518102372034954,1,1,1,0,1,0.2510460251046025,69,98.29597789376727
809,1,0,0.1410273500841873,1,0.04794520547945205,0.602996254681648,1,1,0,0,1,0.26359832635983266,65,96.0853546208167
810,1,0,0.1410273500841873,1,0.00684931506849315,0.15543071161048688,1,1,1,1,1,0.02092050209205021,42,38.44028246852932
811,1,0,0.0933557287107719,1,0.136986301369863,0.13670411985018727,1,1,0,0,1,0.05439330543933055,59,89.74516426159042
812,1,0,0.0933557287107719,1,0.1689497716894977,0.20162297128589263,1,1,0,0,1,0.08368200836820083,45,50.690819772797056
813,1,0,0.0933557287107719,1,0.2191780821917808,0.17290886392009988,1,1,1,0,0,0.03765690376569038,47,57.72182990482039
814,1,0,0.0933557287107719,1,0.11187214611872145,0.10049937578027465,0,1,1,0,1,0.0,42,38.44028246852932
815,0,1,0.029732625417616575,1,0.17123287671232876,0.33270911360799,0,1,0,0,1,0.21338912133891214,33,10.592569849554804
816,0,1,0.029732625417616575,1,0.14383561643835616,0.20848938826466917,0,1,1,0,1,0.0502092050209205,31,7.077064783543138
817,0,1,0.029732625417616575,1,0.1324200913242009,0.36891385767790263,0,1,1,0,1,0.22594142259414227,42,38.44028246852932
818,1,0,0.04993333473994716,1,0.11187214611872145,0.16042446941323346,1,1,1,1,0,0.03765690376569038,41,34.41817623579981
819,1,0,0.04993333473994716,1,0.1689497716894977,0.11235955056179775,1,0,0,0,0,0.0,54,80.2118513969911
820,1,0,0.04993333473994716,1,0.17123287671232876,0.07865168539325842,1,1,0,0,0,0.008368200836820083,48,61.57506908197728
821,1,0,0.04993333473994716,1,0.00684931506849315,0.06741573033707865,1,0,0,0,1,0.008368200836820083,24,0.7982806263432606
822,1,0,0.08759432110550243,1,0.1324200913242009,0.09800249687890138,0,1,0,1,1,0.012552301255230125,46,54.160270187288916
823,1,0,0.08759432110550243,1,0.10273972602739725,0.1822721598002497,0,1,1,1,1,0.05439330543933055,41,34.41817623579981
824,1,0,0.0616909516703601,1,0.13926940639269406,0.10799001248439451,1,1,0,0,1,0.0502092050209205,33,10.592569849554804
825,1,0,0.0616909516703601,1,0.17123287671232876,0.18352059925093633,0,1,1,1,1,0.09205020920502092,45,50.690819772797056
826,1,0,0.054708163955071214,1,0.273972602739726,0.0599250936329588,1,1,0,0,0,0.016736401673640166,29,4.436598096407737
827,1,0,0.054708163955071214,0,0.00684931506849315,0.08302122347066167,1,1,0,0,0,0.029288702928870293,34,12.711083819465765
828,1,0,0.05271759655783316,1,0.04794520547945205,0.17166042446941324,1,1,0,1,1,0.04184100418410042,23,0.49124961621123736
829,1,0,0.0937923144602967,0,0.04794520547945205,0.2933832709113608,0,1,0,1,1,0.12552301255230125,53,77.6788455634019
830,1,0,0.058710646575613555,1,0.1324200913242009,0.1647940074906367,1,1,1,0,1,0.06694560669456066,50,68.28369665336199
831,1,0,0.058710646575613555,1,0.11643835616438356,0.08052434456928839,1,1,1,0,1,0.0041841004184100415,33,10.592569849554804
832,0,1,0.03957764993039339,1,0.04794520547945205,0.19101123595505617,1,0,1,1,1,0.08786610878661087,32,8.67362603622966
833,0,1,0.03957764993039339,1,0.04794520547945205,0.6204744069912609,0,1,0,0,1,0.39330543933054396,40,30.91802272029475
834,1,0,0.06698466166296027,0,0.0547945205479452,0.0867665418227216,0,0,1,0,1,0.04602510460251046,38,24.08658274485723
835,1,0,0.06698466166296027,1,0.0547945205479452,0.05493133583021224,1,1,0,0,1,0.008368200836820083,39,27.387166103776483
836,1,0,0.06698466166296027,0,0.0547945205479452,0.0749063670411985,0,1,1,0,0,0.008368200836820083,31,7.077064783543138
837,1,0,0.06698466166296027,0,0.00684931506849315,0.06179775280898876,0,1,0,0,1,0.02510460251046025,38,24.08658274485723
838,1,0,0.062061423612495364,1,0.14383561643835616,0.1317103620474407,0,0,0,1,1,0.03347280334728033,31,7.077064783543138
839,1,0,0.062061423612495364,1,0.2054794520547945,0.06803995006242197,1,0,0,0,0,0.008368200836820083,35,15.059871046975745
840,1,0,0.08260372487200535,0,0.12100456621004566,0.07116104868913857,0,1,0,0,1,0.008368200836820083,39,27.387166103776483
841,1,0,0.08260372487200535,0,0.1278538812785388,0.066167290886392,0,1,0,0,0,0.012552301255230125,57,86.30641694811176
842,1,0,0.08260372487200535,1,0.17123287671232876,0.09176029962546817,0,1,0,0,1,0.008368200836820083,27,2.6404666871354006
843,1,0,0.08162379183055694,0,0.1095890410958904,0.13420724094881398,0,1,0,1,1,0.02510460251046025,42,38.44028246852932
844,1,0,0.08162379183055694,1,0.13926940639269406,0.19850187265917604,1,1,1,1,1,0.04602510460251046,39,27.387166103776483
845,1,0,0.08162379183055694,1,0.1324200913242009,0.16292134831460675,1,1,0,1,1,0.0502092050209205,33,10.592569849554804
846,1,0,0.08162379183055694,0,0.12557077625570776,0.19538077403245943,1,0,1,1,1,0.02510460251046025,49,65.18268345102855
847,1,0,0.08162379183055694,0,0.1278538812785388,0.11610486891385768,0,1,0,1,1,0.0502092050209205,31,7.077064783543138
848,1,0,0.06259642332907445,0,0.04794520547945205,0.10799001248439451,1,0,0,0,1,0.008368200836820083,34,12.711083819465765
849,1,0,0.06259642332907445,1,0.04794520547945205,0.13046192259675407,1,1,0,0,1,0.0502092050209205,44,46.49984648449493
850,1,0,0.050519525795048,1,0.13470319634703196,0.10486891385767791,1,1,1,0,1,0.02510460251046025,36,17.838501688670554
851,1,0,0.050519525795048,1,0.1689497716894977,0.05118601747815231,1,1,0,0,0,0.0041841004184100415,35,15.059871046975745
852,1,0,0.07287957315340168,1,0.1278538812785388,0.09176029962546817,0,1,0,0,0,0.04184100418410042,39,27.387166103776483
853,1,0,0.07287957315340168,1,0.1917808219178082,0.04681647940074907,1,1,0,1,0,0.0,36,17.838501688670554
854,1,0,0.07287957315340168,1,0.1917808219178082,0.04556803995006242,1,1,0,0,1,0.0,45,50.690819772797056
855,1,0,0.07915978840247179,1,0.17123287671232876,0.05805243445692884,1,1,1,0,1,0.012552301255230125,42,38.44028246852932
856,1,0,0.07915978840247179,1,0.17123287671232876,0.07927590511860175,1,1,1,0,1,0.008368200836820083,35,15.059871046975745
857,1,0,0.07915978840247179,1,0.07534246575342465,0.07365792759051186,1,1,0,0,0,0.0,36,17.838501688670554
858,1,0,0.07915978840247179,1,0.17123287671232876,0.10923845193508115,0,1,0,1,1,0.02510460251046025,38,24.08658274485723
859,0,1,0.051393287570142866,0,0.10273972602739725,0.24656679151061173,1,1,1,0,1,0.23430962343096234,34,12.711083819465765
860,0,1,0.051393287570142866,0,0.07990867579908675,0.4463171036204744,1,1,1,1,1,0.4435146443514644,47,57.72182990482039
861,0,1,0.051393287570142866,1,0.13926940639269406,0.2858926342072409,1,0,0,0,1,0.2175732217573222,38,24.08658274485723
862,0,1,0.051393287570142866,1,0.10273972602739725,0.19912609238451934,0,1,0,0,1,0.058577405857740586,41,34.41817623579981
863,0,1,0.051393287570142866,1,0.10273972602739725,0.10549313358302122,1,1,0,0,0,0.02092050209205021,47,57.72182990482039
864,0,1,0.051393287570142866,0,0.10273972602739725,0.32147315855181025,1,1,1,0,1,0.3598326359832636,48,61.57506908197728
865,0,1,0.051393287570142866,1,0.10273972602739725,0.17228464419475656,1,1,0,0,1,0.11297071129707113,49,65.18268345102855
866,0,1,0.051393287570142866,1,0.03881278538812785,0.24906367041198502,1,0,1,1,1,0.13389121338912133,37,20.63248388087197
867,0,1,0.051393287570142866,1,0.00684931506849315,0.16666666666666666,0,1,0,0,1,0.008368200836820083,48,61.57506908197728
868,0,1,0.051393287570142866,1,0.00684931506849315,0.4101123595505618,1,1,1,0,1,0.06694560669456066,48,61.57506908197728
869,0,1,0.051393287570142866,1,0.00684931506849315,0.33770287141073657,0,1,1,0,1,0.07112970711297072,62,93.32207552962849
870,0,1,0.051393287570142866,1,0.00684931506849315,0.19662921348314608,1,1,0,1,1,0.03347280334728033,53,77.6788455634019
871,1,0,0.05854745128338731,1,0.2694063926940639,0.07553058676654183,1,1,1,1,1,0.0,37,20.63248388087197
872,1,0,0.05854745128338731,1,0.22602739726027396,0.07365792759051186,1,1,1,0,1,0.012552301255230125,49,65.18268345102855
873,1,0,0.05854745128338731,1,0.17123287671232876,0.09051186017478152,1,1,0,1,1,0.03765690376569038,52,74.68529321461467
874,1,0,0.06106033308048586,1,0.04794520547945205,0.14606741573033707,0,1,0,0,1,0.1087866108786611,52,74.68529321461467
875,1,0,0.06106033308048586,1,0.17123287671232876,0.08302122347066167,1,1,1,0,1,0.03347280334728033,38,24.08658274485723
876,1,0,0.05330641449203868,0,0.17123287671232876,0.3439450686641698,1,1,0,0,1,0.2384937238493724,44,46.49984648449493
877,1,0,0.05330641449203868,0,0.17123287671232876,0.09925093632958802,0,1,0,0,1,0.04184100418410042,36,17.838501688670554
878,1,0,0.07324384867587182,1,0.04794520547945205,0.13607990012484394,1,0,0,0,1,0.05439330543933055,50,68.28369665336199
879,1,0,0.12134139266484671,1,0.17123287671232876,0.14107365792759052,0,0,0,0,0,0.06694560669456066,39,27.387166103776483
880,1,0,0.07146235965829333,0,0.0684931506849315,0.066167290886392,1,1,0,0,1,0.008368200836820083,39,27.387166103776483
881,1,0,0.07146235965829333,0,0.0547945205479452,0.1891385767790262,1,1,1,0,1,0.06276150627615062,44,46.49984648449493
882,1,0,0.07146235965829333,0,0.0547945205479452,0.04307116104868914,1,1,0,0,0,0.0,28,3.5462081670248695
883,0,1,0.044406853601772656,1,0.18036529680365296,0.22971285892634208,0,1,1,0,1,0.13389121338912133,23,0.49124961621123736
884,0,1,0.044406853601772656,0,0.136986301369863,0.3645443196004994,1,1,0,0,1,0.19246861924686193,43,42.29352164568622
885,0,1,0.044406853601772656,1,0.0684931506849315,0.2209737827715356,1,1,0,0,1,0.1506276150627615,39,27.387166103776483
886,1,0,0.058806833318697314,0,0.17123287671232876,0.11797752808988764,0,0,0,0,1,0.06276150627615062,33,10.592569849554804
887,1,0,0.058806833318697314,0,0.0182648401826484,0.03495630461922597,1,1,0,0,1,0.0041841004184100415,53,77.6788455634019
888,1,0,0.058806833318697314,1,0.1689497716894977,0.07053682896379526,1,1,0,0,1,0.0,27,2.6404666871354006
889,1,0,0.058806833318697314,1,0.17123287671232876,0.1972534332084894,0,1,1,0,1,0.10460251046025104,31,7.077064783543138
890,1,0,0.058806833318697314,1,0.17123287671232876,0.11860174781523096,1,1,0,0,1,0.016736401673640166,35,15.059871046975745
891,1,0,0.08577794920376516,0,0.17123287671232876,0.06741573033707865,1,1,0,0,0,0.03347280334728033,38,24.08658274485723
892,1,0,0.08577794920376516,1,0.17123287671232876,0.21722846441947566,1,1,1,0,1,0.10460251046025104,40,30.91802272029475
893,1,0,0.08556782496205337,1,0.17123287671232876,0.2340823970037453,0,1,1,0,1,0.13807531380753138,42,38.44028246852932
894,1,0,0.06711639305511119,0,0.04794520547945205,0.13857677902621723,1,0,0,0,0,0.012552301255230125,47,57.72182990482039
895,1,0,0.06711639305511119,1,0.04794520547945205,0.17166042446941324,0,1,0,0,1,0.0502092050209205,42,38.44028246852932
896,1,0,0.07435019305746313,1,0.07077625570776255,0.149812734082397,1,1,1,0,0,0.03347280334728033,34,12.711083819465765
897,1,0,0.07435019305746313,1,0.0821917808219178,0.14606741573033707,1,1,0,0,0,0.04602510460251046,39,27.387166103776483
898,1,0,0.05613179983598476,1,0.17123287671232876,0.31647940074906367,0,1,1,0,1,0.19246861924686193,39,27.387166103776483
899,1,0,0.0955953469562308,1,0.05707762557077625,0.16042446941323346,0,0,0,0,0,0.07112970711297072,32,8.67362603622966
900,1,0,0.05521625744174419,1,0.0547945205479452,0.07927590511860175,1,1,0,0,0,0.0041841004184100415,41,34.41817623579981
901,1,0,0.05521625744174419,0,0.0547945205479452,0.12609238451935081,0,1,0,0,0,0.03347280334728033,51,71.40006140620203
902,1,0,0.05774355737545543,1,0.04794520547945205,0.2808988764044944,0,1,1,0,1,0.17154811715481172,44,46.49984648449493
903,0,1,0.0390226613623679,1,0.10273972602739725,0.3408239700374532,0,1,1,0,1,0.22594142259414227,43,42.29352164568622
904,1,0,0.07929004384199852,0,0.17123287671232876,0.19600499375780275,1,1,0,0,1,0.0502092050209205,43,42.29352164568622
905,1,0,0.049745793674805416,1,0.04794520547945205,0.0749063670411985,1,0,1,0,1,0.016736401673640166,32,8.67362603622966
906,1,0,0.049745793674805416,1,0.04794520547945205,0.1285892634207241,1,0,0,0,1,0.02510460251046025,47,57.72182990482039
907,1,0,0.08235558229631375,1,0.2328767123287671,0.1317103620474407,0,1,1,1,1,0.03347280334728033,31,7.077064783543138
908,1,0,0.08235558229631375,1,0.24429223744292236,0.0568039950062422,0,1,0,0,0,0.008368200836820083,47,57.72182990482039
909,1,0,0.08235558229631375,1,0.2328767123287671,0.0780274656679151,0,1,1,1,1,0.012552301255230125,44,46.49984648449493
910,0,1,0.06626588113444055,0,0.09817351598173515,0.4631710362047441,0,1,0,1,1,0.2803347280334728,38,24.08658274485723
911,0,1,0.06626588113444055,1,0.0776255707762557,0.4606741573033708,0,1,1,1,1,0.3514644351464435,41,34.41817623579981
912,1,0,0.06892555191221347,0,0.07990867579908675,0.14544319600499375,1,1,1,1,0,0.0502092050209205,49,65.18268345102855
913,1,0,0.06892555191221347,1,0.07990867579908675,0.08739076154806492,1,0,0,0,0,0.008368200836820083,45,50.690819772797056
914,1,0,0.06892555191221347,1,0.10273972602739725,0.08614232209737828,1,1,1,1,1,0.012552301255230125,31,7.077064783543138
915,1,0,0.05221877333631198,1,0.07990867579908675,0.07053682896379526,1,0,1,0,1,0.008368200836820083,33,10.592569849554804
916,1,0,0.05221877333631198,1,0.07990867579908675,0.1136079900124844,1,0,0,0,0,0.04602510460251046,36,17.838501688670554
917,1,0,0.05221877333631198,1,0.10273972602739725,0.14544319600499375,0,0,1,1,1,0.10460251046025104,44,46.49984648449493
918,1,0,0.07154063565374198,1,0.04794520547945205,0.07927590511860175,0,1,0,0,0,0.012552301255230125,50,68.28369665336199
919,1,0,0.07154063565374198,0,0.04794520547945205,0.06179775280898876,0,1,1,0,0,0.02092050209205021,37,20.63248388087197
920,1,0,0.07279173304375625,0,0.0547945205479452,0.05056179775280899,1,1,1,0,1,0.008368200836820083,36,17.838501688670554
921,1,0,0.07279173304375625,1,0.0547945205479452,0.12734082397003746,1,1,0,1,1,0.0502092050209205,39,27.387166103776483
922,1,0,0.07279173304375625,1,0.0547945205479452,0.12421972534332085,1,1,0,1,0,0.03347280334728033,25,1.289530242554498
923,0,1,0.06922543362195047,1,0.04794520547945205,0.24906367041198502,0,0,1,0,1,0.06694560669456066,39,27.387166103776483
924,0,1,0.06922543362195047,1,0.04794520547945205,0.27403245942571786,0,1,0,0,1,0.1297071129707113,39,27.387166103776483
925,0,1,0.06922543362195047,1,0.04794520547945205,0.1941323345817728,1,1,0,0,1,0.11715481171548117,49,65.18268345102855
926,1,0,0.07887303739841442,1,0.045662100456621,0.1523096129837703,0,1,0,0,1,0.08786610878661087,41,34.41817623579981
927,1,0,0.07887303739841442,1,0.045662100456621,0.19225967540574282,1,1,0,0,1,0.100418410041841,39,27.387166103776483
928,1,0,0.07887303739841442,0,0.045662100456621,0.15168539325842698,1,1,0,0,0,0.012552301255230125,53,77.6788455634019
929,1,0,0.09697484745537686,0,0.04794520547945205,0.37640449438202245,0,1,0,1,1,0.17573221757322174,45,50.690819772797056
930,1,0,0.09697484745537686,1,0.04794520547945205,0.06179775280898876,1,1,0,0,0,0.03765690376569038,40,30.91802272029475
931,1,0,0.06343828205034298,1,0.228310502283105,0.27340823970037453,1,1,1,1,1,0.14644351464435146,58,88.01043905434449
932,1,0,0.06343828205034298,1,0.04794520547945205,0.1766541822721598,1,1,1,0,1,0.08368200836820083,45,50.690819772797056
933,1,0,0.06343828205034298,1,0.23059360730593606,0.4868913857677903,1,1,0,0,1,0.26778242677824265,45,50.690819772797056
934,1,0,0.06343828205034298,1,0.17123287671232876,0.3888888888888889,1,1,1,1,0,0.13807531380753138,44,46.49984648449493
935,1,0,0.06580449666525638,1,0.10273972602739725,0.1348314606741573,0,1,0,0,1,0.0502092050209205,45,50.690819772797056
936,1,0,0.06580449666525638,1,0.04794520547945205,0.3208489388264669,0,1,1,1,1,0.1506276150627615,48,61.57506908197728
937,1,0,0.06580449666525638,0,0.04794520547945205,0.299625468164794,1,1,1,1,1,0.08786610878661087,47,57.72182990482039
938,1,0,0.06580449666525638,0,0.04794520547945205,0.2858926342072409,0,1,0,0,0,0.13389121338912133,48,61.57506908197728
939,1,0,0.06580449666525638,0,0.04794520547945205,0.24094881398252185,0,1,0,0,1,0.10460251046025104,38,24.08658274485723
940,1,0,0.09360271729739715,1,0.17123287671232876,0.20287141073657927,0,1,1,1,1,0.09205020920502092,54,80.2118513969911
941,1,0,0.09360271729739715,1,0.17123287671232876,0.13857677902621723,1,1,1,1,1,0.08368200836820083,39,27.387166103776483
942,1,0,0.05814424982866149,1,0.17123287671232876,0.18414481897627966,1,1,1,0,1,0.100418410041841,53,77.6788455634019
943,1,0,0.05814424982866149,1,0.273972602739726,0.27902621722846443,1,1,1,1,1,0.0794979079497908,40,30.91802272029475
944,1,0,0.05814424982866149,1,0.17123287671232876,0.10049937578027465,1,1,0,0,1,0.016736401673640166,45,50.690819772797056
945,1,0,0.05814424982866149,1,0.17123287671232876,0.23720349563046192,1,1,1,1,1,0.19246861924686193,42,38.44028246852932
946,1,0,0.09745552114012689,1,0.07990867579908675,0.06928838951310862,0,0,0,0,0,0.029288702928870293,40,30.91802272029475
947,1,0,0.09745552114012689,0,0.07990867579908675,0.05368289637952559,0,1,0,0,1,0.012552301255230125,30,5.64937058642923
948,1,0,0.09745552114012689,1,0.04794520547945205,0.12734082397003746,0,1,0,0,0,0.06276150627615062,48,61.57506908197728
949,1,0,0.09745552114012689,1,0.10273972602739725,0.1766541822721598,1,1,0,0,1,0.04184100418410042,48,61.57506908197728
950,1,0,0.09687825608802607,1,0.04794520547945205,0.07677902621722846,1,1,0,0,1,0.029288702928870293,38,24.08658274485723
951,1,0,0.09687825608802607,1,0.04794520547945205,0.30711610486891383,1,1,0,0,1,0.100418410041841,56,84.55634019035922
952,1,0,0.09687825608802607,1,0.04794520547945205,0.2365792759051186,0,1,1,0,0,0.11297071129707113,52,74.68529321461467
953,1,0,0.07473482580268168,1,0.0547945205479452,0.09051186017478152,0,1,0,0,0,0.029288702928870293,38,24.08658274485723
954,1,0,0.07473482580268168,1,0.11187214611872145,0.29775280898876405,1,1,1,1,1,0.20920502092050208,48,61.57506908197728
955,1,0,0.10552068125032865,1,0.136986301369863,0.22846441947565543,0,0,1,1,1,0.1087866108786611,45,50.690819772797056
956,1,0,0.0978384148994804,1,0.04794520547945205,0.1941323345817728,1,0,1,0,0,0.03765690376569038,27,2.6404666871354006
957,1,0,0.0978384148994804,0,0.04794520547945205,0.11548064918851436,1,1,1,0,1,0.0,34,12.711083819465765
958,1,0,0.10283294502696248,0,0.3812785388127854,0.16354556803995007,0,1,0,0,1,0.10460251046025104,34,12.711083819465765
959,1,0,0.10283294502696248,1,0.17123287671232876,0.19538077403245943,1,1,0,0,1,0.12133891213389121,41,34.41817623579981
960,1,0,0.08571550288748128,1,0.04794520547945205,0.06554307116104868,1,1,0,1,1,0.0041841004184100415,46,54.160270187288916
961,1,0,0.08571550288748128,1,0.04794520547945205,0.21660424469413234,1,1,1,0,1,0.09205020920502092,34,12.711083819465765
962,1,0,0.09576243043229933,0,0.04794520547945205,0.03932584269662921,0,0,1,0,0,0.008368200836820083,29,4.436598096407737
963,1,0,0.09576243043229933,1,0.04794520547945205,0.0898876404494382,1,1,0,0,1,0.0041841004184100415,47,57.72182990482039
964,1,0,0.09576243043229933,0,0.04794520547945205,0.08739076154806492,0,1,0,0,0,0.0,26,1.8421860607921399
965,1,0,0.06283193950908138,0,0.1689497716894977,0.18102372034956304,0,1,1,1,1,0.100418410041841,37,20.63248388087197
966,1,0,0.10012891794237001,1,0.10273972602739725,0.24781523096129837,0,1,1,1,1,0.14225941422594143,24,0.7982806263432606
967,1,0,0.05920012171921925,1,0.07990867579908675,0.0986267166042447,1,1,1,1,1,0.02510460251046025,37,20.63248388087197
968,1,0,0.05920012171921925,1,0.05707762557077625,0.15355805243445692,1,1,1,1,1,0.100418410041841,32,8.67362603622966
969,1,0,0.05920012171921925,1,0.07990867579908675,0.10674157303370786,0,1,0,0,0,0.04602510460251046,28,3.5462081670248695
970,1,0,0.05920012171921925,1,0.05707762557077625,0.08926342072409488,1,1,1,1,1,0.0502092050209205,39,27.387166103776483
971,0,1,0.03999138149552267,1,0.07534246575342465,0.36392009987515606,1,1,1,1,1,0.32217573221757323,35,15.059871046975745
972,0,1,0.03999138149552267,1,0.10273972602739725,0.4706616729088639,1,1,1,1,1,0.19246861924686193,31,7.077064783543138
973,1,0,0.0900714409123297,0,0.04794520547945205,0.16104868913857678,0,1,1,0,1,0.09205020920502092,43,42.29352164568622
974,1,0,0.07837837791523732,1,0.0821917808219178,0.18039950062421972,0,1,0,1,1,0.06694560669456066,46,54.160270187288916
975,1,0,0.05880758182851627,1,0.10273972602739725,0.19538077403245943,0,1,0,1,1,0.0794979079497908,31,7.077064783543138
976,1,0,0.05880758182851627,1,0.07990867579908675,0.10674157303370786,0,1,0,0,0,0.04184100418410042,35,15.059871046975745
977,1,0,0.04065060394644246,1,0.04794520547945205,0.12983770287141075,1,1,1,0,1,0.04184100418410042,58,88.01043905434449
978,1,0,0.04065060394644246,1,0.1187214611872146,0.14856429463171036,1,1,1,0,0,0.07112970711297072,35,15.059871046975745
979,1,0,0.04065060394644246,1,0.2100456621004566,0.11797752808988764,1,1,1,0,1,0.0,48,61.57506908197728
980,1,0,0.04065060394644246,1,0.23059360730593606,0.12109862671660425,0,1,1,0,0,0.02510460251046025,45,50.690819772797056
981,0,1,0.05368280137361467,1,0.1598173515981735,0.2103620474406991,1,1,1,0,1,0.100418410041841,48,61.57506908197728
982,1,0,0.06192661570055968,1,0.2009132420091324,0.17166042446941324,0,0,1,0,0,0.04184100418410042,38,24.08658274485723
983,1,0,0.08670037044109369,1,0.17123287671232876,0.1679151061173533,1,1,1,1,1,0.02092050209205021,46,54.160270187288916
984,1,0,0.08670037044109369,1,0.12100456621004566,0.2103620474406991,1,1,1,1,1,0.058577405857740586,34,12.711083819465765
985,1,0,0.09401950598602199,0,0.228310502283105,0.10049937578027465,0,1,0,0,1,0.04602510460251046,36,17.838501688670554
986,1,0,0.09401950598602199,0,0.228310502283105,0.09051186017478152,1,1,0,0,1,0.012552301255230125,50,68.28369665336199
987,1,0,0.09401950598602199,0,0.228310502283105,0.14357053682896379,1,1,1,0,0,0.058577405857740586,38,24.08658274485723
988,1,0,0.07748645489554236,1,0.1506849315068493,0.2222222222222222,1,1,1,1,1,0.17154811715481172,42,38.44028246852932
989,1,0,0.07748645489554236,1,0.1187214611872146,0.09300873907615481,1,1,1,1,1,0.0502092050209205,43,42.29352164568622
990,1,0,0.1106909257032653,1,0.10273972602739725,0.16042446941323346,0,1,1,0,1,0.100418410041841,36,17.838501688670554
991,1,0,0.1106909257032653,0,0.00684931506849315,0.11672908863920099,0,1,0,0,0,0.016736401673640166,64,95.39453484801965
992,1,0,0.09394499695247385,1,0.228310502283105,0.1941323345817728,1,1,0,1,1,0.10460251046025104,51,71.40006140620203
993,1,0,0.09394499695247385,1,0.228310502283105,0.24906367041198502,0,1,1,1,0,0.100418410041841,35,15.059871046975745
994,1,0,0.09432772796310787,1,0.228310502283105,0.266541822721598,1,1,0,0,0,0.12552301255230125,50,68.28369665336199
995,1,0,0.07310007644571742,0,0.0821917808219178,0.3233458177278402,1,1,0,1,1,0.20920502092050208,41,34.41817623579981
996,1,0,0.061883668706193044,1,0.08447488584474885,0.06117353308364544,1,1,0,0,1,0.0041841004184100415,41,34.41817623579981
997,1,0,0.061883668706193044,1,0.08447488584474885,0.1111111111111111,1,1,1,0,1,0.008368200836820083,41,34.41817623579981
998,1,0,0.061883668706193044,1,0.08447488584474885,0.1285892634207241,1,1,1,1,1,0.04184100418410042,52,74.68529321461467
999,1,0,0.061883668706193044,1,0.08447488584474885,0.2852684144818976,1,1,0,1,1,0.11715481171548117,34,12.711083819465765
1000,1,0,0.07878187037724868,1,0.07990867579908675,0.11797752808988764,1,1,1,1,1,0.016736401673640166,29,4.436598096407737
1001,1,0,0.07878187037724868,1,0.07990867579908675,0.2852684144818976,0,1,0,1,1,0.08368200836820083,43,42.29352164568622
1002,1,0,0.10309718958044575,1,0.17123287671232876,0.2459425717852684,1,1,0,0,1,0.0794979079497908,48,61.57506908197728
1003,1,0,0.07180956109567851,1,0.0410958904109589,0.23720349563046192,1,1,1,1,1,0.10460251046025104,41,34.41817623579981
1004,1,0,0.08001269253249936,0,0.04794520547945205,0.24282147315855182,1,1,1,0,1,0.07531380753138076,40,30.91802272029475
1005,1,0,0.08001269253249936,1,0.04794520547945205,0.09425717852684144,1,1,1,1,1,0.008368200836820083,30,5.64937058642923
1006,0,1,0.159956065451507,1,0.0182648401826484,0.12421972534332085,0,0,0,1,0,0.058577405857740586,46,54.160270187288916
1007,0,1,0.159956065451507,1,0.17123287671232876,0.36142322097378277,1,0,0,1,0,0.17154811715481172,64,95.39453484801965
1008,0,1,0.159956065451507,1,0.06164383561643835,0.6716604244694132,0,1,1,1,1,0.39748953974895396,58,88.01043905434449
1009,0,1,0.159956065451507,1,0.2648401826484018,0.2721598002496879,1,0,1,0,0,0.08368200836820083,52,74.68529321461467
