RSPO,TERYT,Rural county,Urban county,Rural territory,City,Revenue per person,Website,Start date,Students,Sport venues,German or French,Logopedist,Psychologist,Pedagogue,Participants in Polish,Avg. score in Polish
3492,1413062,1,0,0,0,5333.12,0,1993-08-31,211,1,0,0,0,0,30,52
122251,1413072,1,0,0,0,5612.13,1,1954-09-01,257,0,1,1,0,1,31,59
80377,1413082,1,0,0,0,5136.08,1,1959-09-01,194,1,0,0,0,1,15,60
86747,1413082,1,0,0,0,5136.08,0,1932-09-01,143,1,0,0,0,0,14,74
92611,1413092,1,0,0,0,6481.11,0,1938-09-01,69,1,0,1,0,1,11,61
93146,1413092,1,0,0,0,6481.11,1,1938-09-01,228,1,1,0,0,1,24,56
92801,1413102,1,0,0,0,6329.29,1,1945-09-01,347,1,0,0,1,0,48,55
58311,1414022,1,0,0,0,7532.36,1,1999-09-01,118,0,0,0,1,0,14,65
74106,1414022,1,0,0,0,7532.36,1,1999-09-01,140,1,1,1,0,0,13,60
77599,1414022,1,0,0,0,7532.36,1,1999-09-01,134,0,1,0,0,0,13,71
77603,1414022,1,0,0,0,7532.36,1,1999-09-01,146,1,1,1,0,1,12,63
89319,1414022,1,0,0,0,7532.36,1,1999-09-01,181,0,1,0,1,0,19,73
110327,1414032,1,0,0,0,5463.3,1,1999-09-01,165,1,1,0,0,0,13,68
110336,1414032,1,0,0,0,5463.3,1,1999-09-01,387,1,1,0,1,0,36,51
11290,1414011,0,1,0,0,6324.22,1,1999-09-01,729,1,1,1,1,1,60,60
11312,1414011,0,1,0,0,6324.22,1,1999-09-01,991,0,1,1,1,1,96,70
14564,1414011,0,1,0,0,6324.22,1,1999-09-01,262,0,1,1,1,1,32,52
24911,1414011,0,1,0,0,6324.22,1,1999-09-01,428,0,1,1,1,1,49,59
133234,1414011,0,1,0,0,6324.22,1,2017-09-01,427,1,1,1,1,1,39,47
60902,1414052,1,0,0,0,6257.61,1,1937-09-01,672,1,1,1,1,1,64,54
60917,1414052,1,0,0,0,6257.61,1,1969-09-01,139,1,1,0,1,1,14,59
60919,1414052,1,0,0,0,6257.61,0,1961-09-01,141,1,1,0,1,1,18,61
27289,1416022,1,0,0,0,5828.8,0,1949-01-07,94,1,1,0,0,0,10,59
27290,1416022,1,0,0,0,5828.8,1,1937-09-01,232,0,1,1,0,1,17,56
88341,1416032,1,0,0,0,6255.03,0,1999-09-01,160,0,0,0,0,1,19,53
6453,1416052,1,0,0,0,5075.7,0,1997-09-01,430,1,1,0,1,1,50,59
6639,1416052,1,0,0,0,5075.7,1,1999-09-01,67,1,1,0,0,1,12,41
7432,1416052,1,0,0,0,5075.7,1,1999-09-01,218,1,0,0,0,1,19,49
7788,1416052,1,0,0,0,5075.7,1,1999-09-01,215,0,0,0,0,1,11,63
87791,1416011,0,1,0,0,5980.21,1,1955-09-01,777,1,1,1,1,1,94,51
87795,1416011,0,1,0,0,5980.21,1,1980-09-01,636,1,1,1,1,1,77,61
115463,1416011,0,1,0,0,5980.21,1,1954-09-01,224,1,1,0,1,1,24,68
115466,1416011,0,1,0,0,5980.21,1,1999-09-01,397,0,1,0,1,1,49,55
16060,1416072,1,0,0,0,5324.2,1,1999-09-01,176,0,1,0,0,0,13,50
18796,1416072,1,0,0,0,5324.2,1,1999-09-01,119,1,1,1,0,0,12,53
20938,1416072,1,0,0,0,5324.2,1,1999-09-01,114,1,1,1,0,0,12,59
39231,1416072,1,0,0,0,5324.2,1,1999-09-01,137,0,1,1,0,0,11,56
39232,1416072,1,0,0,0,5324.2,1,1999-09-01,231,1,1,1,1,0,25,58
49253,1416072,1,0,0,0,5324.2,0,1999-09-01,186,1,1,1,0,0,18,59
70280,1416072,1,0,0,0,5324.2,1,1999-09-01,125,1,1,1,0,0,17,52
77614,1416082,1,0,0,0,6155.2,1,1900-09-01,362,1,1,1,0,0,38,57
107323,1416092,1,0,0,0,5609.13,1,1959-09-01,156,1,1,0,0,1,15,59
68485,1416102,1,0,0,0,5829.17,1,1986-09-01,76,1,1,0,0,0,11,56
111054,1416102,1,0,0,0,5829.17,1,1961-09-01,163,0,1,0,1,0,15,65
90181,1416112,1,0,0,0,6736.49,0,1999-03-25,342,1,0,0,0,0,30,56
107594,1415012,1,0,0,0,5464.11,1,1945-09-01,308,1,1,0,0,0,39,53
107596,1415012,1,0,0,0,5464.11,1,1920-09-01,101,1,1,0,0,0,15,46
85998,1415022,1,0,0,0,9276.33,0,1994-09-01,128,1,0,1,0,0,13,47
86198,1415022,1,0,0,0,9276.33,0,1994-01-01,148,1,0,0,0,0,18,44
87643,1415032,1,0,0,0,5393.83,0,1999-09-01,107,1,1,0,0,1,11,50
87765,1415032,1,0,0,0,5393.83,0,1999-09-01,315,0,1,0,0,0,40,55
38804,1415042,1,0,0,0,5219.93,1,1999-09-01,128,1,1,1,0,0,10,42
50312,1415042,1,0,0,0,5219.93,1,1999-09-01,478,1,1,0,1,0,50,48
23778,1415052,1,0,0,0,5614.07,0,2001-09-01,713,0,1,1,0,1,75,52
30257,1415052,1,0,0,0,5614.07,0,1999-09-01,126,0,1,1,0,1,10,49
72348,1415062,1,0,0,0,5250.1,0,1999-09-01,183,1,1,1,0,1,15,68
72349,1415062,1,0,0,0,5250.1,1,1999-09-01,95,1,1,1,0,1,12,59
91896,1415062,1,0,0,0,5250.1,0,2000-09-01,283,0,1,1,0,1,20,61
91900,1415062,1,0,0,0,5250.1,0,1999-09-01,253,1,1,0,0,0,29,52
69173,1415092,1,0,0,0,5719.12,1,1945-09-01,119,0,1,0,0,0,12,54
81228,1415092,1,0,0,0,5719.12,0,1963-09-01,513,0,0,0,1,1,63,55
89281,1415092,1,0,0,0,5719.12,1,1945-09-01,183,0,1,1,0,1,23,58
81390,1415102,1,0,0,0,5526.05,1,1999-09-01,158,1,1,1,0,1,12,54
90363,1415102,1,0,0,0,5526.05,1,1999-09-01,408,1,1,1,1,1,47,62
107679,1415102,1,0,0,0,5526.05,1,1999-09-01,147,1,1,1,0,1,13,60
5008,1415112,1,0,0,0,5815.17,0,2015-09-01,76,0,1,0,0,0,10,62
5564,1415112,1,0,0,0,5815.17,1,1860-09-01,315,0,1,1,1,0,37,49
79862,1415072,1,0,0,0,7465.82,0,1999-09-01,153,1,1,0,0,1,15,49
79863,1415072,1,0,0,0,7465.82,1,1999-09-01,415,0,1,0,0,0,39,62
80342,1415072,1,0,0,0,7465.82,0,1999-09-01,145,0,1,0,0,0,10,43
28037,1417032,1,0,0,0,5913.69,0,1999-09-01,355,0,1,1,1,1,37,65
30396,1417032,1,0,0,0,5913.69,0,1999-09-01,619,1,1,1,1,1,71,70
61858,1417011,0,1,0,0,7189.7,1,1920-09-01,581,1,0,1,0,1,24,70
103954,1417011,0,1,0,0,7189.7,1,1959-11-22,695,1,1,1,1,1,25,71
262464,1417011,0,1,0,0,7189.7,1,2017-09-01,673,0,1,1,1,1,142,69
11676,1417052,1,0,0,0,5576.34,1,1916-09-01,624,0,0,0,0,1,48,62
11677,1417052,1,0,0,0,5576.34,0,1917-09-01,156,1,0,1,0,0,11,64
11679,1417052,1,0,0,0,5576.34,1,1926-09-01,83,1,0,1,0,1,10,56
17798,1417062,1,0,0,0,5794.12,1,1999-09-01,298,1,0,0,0,1,34,70
20094,1417062,1,0,0,0,5794.12,0,1999-09-01,118,0,1,1,0,1,13,60
79701,1417021,0,1,0,0,5764.01,0,1978-08-01,524,1,1,1,1,1,95,67
79703,1417021,0,1,0,0,5764.01,1,1978-08-01,554,1,1,1,1,1,76,70
79704,1417021,0,1,0,0,5764.01,1,1978-08-01,435,1,1,1,1,1,61,68
79708,1417021,0,1,0,0,5764.01,0,1978-08-01,232,1,1,1,1,1,22,61
79709,1417021,0,1,0,0,5764.01,1,1996-02-07,717,1,1,1,1,1,106,73
82564,1417021,0,1,0,0,5764.01,0,1978-08-01,155,1,1,1,1,1,11,59
196452,1417021,0,1,0,0,5764.01,0,2017-09-01,371,1,1,1,1,1,18,80
113779,1417072,1,0,0,0,4876.62,0,2001-01-01,186,0,0,1,0,1,13,62
113780,1417072,1,0,0,0,4876.62,1,1999-09-01,218,0,0,1,0,1,18,68
113848,1417072,1,0,0,0,4876.62,1,1999-09-01,385,0,0,0,0,1,24,67
87608,1417082,1,0,0,0,8159.43,1,1931-09-01,345,0,1,1,1,1,26,66
92770,1417082,1,0,0,0,8159.43,1,1957-09-01,599,1,1,1,1,1,47,78
106900,1417082,1,0,0,0,8159.43,1,1925-09-01,436,1,1,1,1,1,34,60
127555,1417082,1,0,0,0,8159.43,1,2015-09-01,409,0,1,1,1,1,30,69
88349,1418032,1,0,0,0,9620.43,1,2007-09-01,629,1,1,1,1,1,84,66
103742,1418032,1,0,0,0,9620.43,1,1963-05-02,1084,1,1,1,1,1,82,70
106087,1418032,1,0,0,0,9620.43,1,1923-09-01,768,1,1,1,1,1,50,60
106091,1418032,1,0,0,0,9620.43,1,1933-09-01,684,1,1,1,1,1,63,69
107387,1418032,1,0,0,0,9620.43,0,1950-09-01,1088,0,1,1,1,1,114,69
4698,1418052,1,0,0,0,5811.92,0,1999-09-01,789,0,1,1,1,1,48,60
4699,1418052,1,0,0,0,5811.92,1,1999-09-01,388,0,0,1,1,1,37,58
47484,1421042,1,0,0,0,9563.51,1,1961-03-07,660,0,1,1,1,1,75,74
48076,1421042,1,0,0,0,9563.51,1,1923-01-15,709,0,1,1,1,1,56,71
87838,1421042,1,0,0,0,9563.51,1,1951-09-01,985,1,1,1,1,1,120,73
20352,1421052,1,0,0,0,9645.88,1,1895-09-01,194,1,0,1,1,1,14,68
20393,1421052,1,0,0,0,9645.88,1,1923-02-01,170,0,0,1,1,1,17,73
20408,1421052,1,0,0,0,9645.88,1,1928-09-01,594,0,1,1,1,1,48,72
84225,1421052,1,0,0,0,9645.88,1,1962-09-01,781,0,1,1,1,1,87,71
9690,1421011,0,1,0,0,5852.82,1,1997-09-01,467,1,0,1,1,1,72,64
24649,1421011,0,1,0,0,5852.82,1,1932-09-01,340,1,1,1,1,1,54,64
24650,1421011,0,1,0,0,5852.82,1,1958-09-01,427,1,1,1,0,0,70,68
133334,1421011,0,1,0,0,5852.82,0,2017-09-01,760,1,1,1,1,1,35,71
77944,1421021,0,1,0,0,6143.06,0,1915-09-01,442,1,1,0,1,0,54,65
78209,1421021,0,1,0,0,6143.06,1,1984-09-01,1187,1,1,1,1,1,132,63
79156,1421021,0,1,0,0,6143.06,0,1960-09-01,554,1,0,1,1,1,66,61
84352,1421021,0,1,0,0,6143.06,1,1958-09-01,601,1,0,0,1,0,38,64
84354,1421021,0,1,0,0,6143.06,0,1938-09-01,722,1,1,1,1,1,55,77
86657,1421021,0,1,0,0,6143.06,1,1963-09-01,616,0,1,1,1,1,45,59
133694,1421021,0,1,0,0,6143.06,0,2017-09-01,757,1,0,1,1,1,38,58
133696,1421021,0,1,0,0,6143.06,1,2017-09-01,618,1,1,1,1,1,59,69
267059,1421021,0,1,0,0,6143.06,1,2018-09-01,643,1,0,1,0,1,14,82
69549,1421062,1,0,0,0,7813.66,1,1985-01-01,548,0,1,1,1,1,48,64
80115,1421062,1,0,0,0,7813.66,1,1975-12-15,1357,1,0,0,0,1,113,66
84069,1421062,1,0,0,0,7813.66,1,1985-01-01,421,0,0,0,0,0,52,73
86245,1422032,1,0,0,0,5538.0,0,1999-09-01,282,1,0,0,0,0,25,49
106219,1422042,1,0,0,0,6112.66,1,1919-09-01,462,0,1,0,0,1,53,50
123360,1422042,1,0,0,0,6112.66,1,2014-09-01,72,1,0,0,0,0,11,67
12911,1422052,1,0,0,0,5406.81,1,1914-09-01,255,1,0,1,0,1,15,56
3322,1422062,1,0,0,0,6668.58,1,1945-08-31,250,1,0,1,0,1,13,46
69962,1422011,0,1,0,0,5121.08,1,1999-09-01,732,0,1,0,1,1,55,70
113583,1422011,0,1,0,0,5121.08,1,1999-09-01,519,1,1,0,1,1,56,55
262502,1422011,0,1,0,0,5121.08,1,2017-09-01,679,0,1,1,1,1,75,54
79850,1422072,1,0,0,0,6450.29,1,1999-09-01,176,1,1,0,1,0,21,56
80114,1422072,1,0,0,0,6450.29,0,1999-09-01,102,1,0,0,1,0,15,56
81486,1422072,1,0,0,0,6450.29,1,1999-09-01,196,0,1,0,1,0,16,49
17566,1423012,1,0,0,0,5055.14,0,1975-12-15,166,0,1,0,0,0,13,65
18320,1423012,1,0,0,0,5055.14,0,1985-01-01,138,0,1,0,0,1,18,52
69077,1423022,1,0,0,0,4739.66,0,1932-09-01,169,0,1,0,0,1,12,61
115629,1423022,1,0,0,0,4739.66,0,1902-09-01,147,0,1,0,0,1,18,62
103949,1423032,1,0,0,0,5649.11,1,1970-09-01,101,1,0,0,0,1,13,61
103950,1423032,1,0,0,0,5649.11,1,1965-09-01,217,0,1,0,1,1,21,58
25929,1423042,1,0,0,0,6712.4,0,1817-09-01,310,1,1,0,1,1,25,55
9709,1423052,1,0,0,0,5698.54,1,1983-09-01,363,1,1,1,1,0,44,50
12652,1423072,1,0,0,0,4910.59,0,1934-09-01,298,0,1,0,0,1,31,63
68712,1423082,1,0,0,0,5292.99,1,1975-12-15,472,0,1,1,0,1,46,61
3816,1424012,1,0,0,0,6260.54,1,1995-12-31,126,1,0,0,0,1,12,60
69359,1424022,1,0,0,0,5936.03,1,1920-09-01,270,0,0,0,0,1,33,54
91275,1424032,1,0,0,0,6975.73,1,1999-09-01,70,1,0,1,0,0,13,63
91658,1424032,1,0,0,0,6975.73,1,1999-09-01,58,1,0,0,0,0,11,56
91659,1424032,1,0,0,0,6975.73,0,1999-09-01,170,0,0,1,1,0,19,51
92416,1424062,1,0,0,0,6055.23,1,1999-09-01,328,0,0,1,1,1,39,50
92418,1424062,1,0,0,0,6055.23,1,1999-09-01,131,1,0,0,0,0,10,51
61011,1424072,1,0,0,0,5600.5,1,1999-09-01,226,0,1,1,0,1,39,60
63322,1424072,1,0,0,0,5600.5,1,1999-09-01,195,0,1,1,0,1,21,59
107503,1424052,1,0,0,0,5557.76,0,1999-09-01,337,1,0,1,1,1,26,63
4661,1419012,1,0,0,0,5263.22,1,1938-09-01,407,1,0,1,1,1,54,58
88880,1419012,1,0,0,0,5263.22,1,2000-09-01,159,0,0,1,0,1,19,59
70973,1419022,1,0,0,0,5278.31,1,1999-09-01,206,0,1,1,0,1,13,65
72651,1419022,1,0,0,0,5278.31,1,1999-09-01,288,0,0,1,0,1,42,66
42903,1419032,1,0,0,0,5121.11,1,1976-01-01,275,0,1,1,1,1,22,64
53454,1419032,1,0,0,0,5121.11,1,1985-04-11,171,0,1,1,1,1,17,76
55332,1419032,1,0,0,0,5121.11,1,1985-04-11,324,1,0,1,1,1,23,57
69496,1419042,1,0,0,0,5811.66,0,1965-09-01,287,0,1,0,1,1,28,52
80612,1419082,1,0,0,0,5633.85,1,1908-09-01,102,1,1,1,0,1,10,64
109089,1419082,1,0,0,0,5633.85,1,1949-09-01,273,1,1,1,0,0,35,58
56579,1419092,1,0,0,0,5145.35,1,1937-09-01,282,0,1,0,0,1,24,45
104641,1419102,1,0,0,0,4889.34,1,1900-08-01,221,0,1,1,0,1,22,45
104642,1419102,1,0,0,0,4889.34,1,1945-03-31,325,1,1,1,0,1,36,67
54403,1419132,1,0,0,0,6598.66,1,1916-09-01,148,1,1,0,1,0,11,62
60606,1419132,1,0,0,0,6598.66,1,1992-11-02,446,0,1,1,1,1,43,69
60611,1419132,1,0,0,0,6598.66,1,1983-09-01,286,1,1,0,1,1,42,64
68490,1419132,1,0,0,0,6598.66,1,1948-10-03,151,0,1,1,1,0,18,62
39892,1419142,1,0,0,0,5496.75,0,1918-09-01,247,0,1,0,0,1,34,61
41073,1419142,1,0,0,0,5496.75,0,1918-09-01,247,0,1,0,1,1,15,62
55954,1419112,1,0,0,0,5374.72,0,1999-09-01,332,0,0,0,1,1,29,54
58492,1419122,1,0,0,0,8193.25,1,1927-09-01,384,1,1,0,1,1,40,63
55088,1419072,1,0,0,0,5283.12,1,1945-09-01,420,0,1,1,0,1,35,59
53829,1420032,1,0,0,0,5570.44,0,1882-09-01,414,0,0,1,0,0,45,52
89841,1420032,1,0,0,0,5570.44,0,1919-09-01,129,1,0,1,0,1,17,49
89984,1420032,1,0,0,0,5570.44,1,1917-09-01,102,0,0,1,0,1,11,65
93111,1420052,1,0,0,0,5375.16,1,1960-09-01,108,1,1,0,1,0,12,58
121651,1420052,1,0,0,0,5375.16,1,1945-09-01,219,1,0,1,1,1,21,57
108786,1420062,1,0,0,0,5626.9,0,1945-09-01,219,1,1,1,0,1,18,46
104946,1420072,1,0,0,0,5402.94,0,1921-09-01,286,1,0,0,0,1,32,57
105442,1420072,1,0,0,0,5402.94,0,1945-09-01,183,1,0,1,0,1,21,53
75736,1420082,1,0,0,0,6918.85,1,1977-03-15,320,0,0,1,0,1,37,44
42246,1420011,0,1,0,0,6823.43,1,1958-09-01,862,1,1,1,1,1,105,62
42866,1420011,0,1,0,0,6823.43,1,1968-09-01,530,1,1,0,0,0,53,71
133790,1420011,0,1,0,0,6823.43,1,2017-09-01,399,1,1,0,0,0,46,56
133791,1420011,0,1,0,0,6823.43,1,2017-09-01,597,1,1,0,1,1,77,58
51300,1420092,1,0,0,0,5219.25,0,1945-09-01,224,1,1,0,1,0,22,64
81810,1420092,1,0,0,0,5219.25,1,1950-09-01,175,1,1,1,1,1,19,46
92879,1420021,0,1,0,0,5928.1,1,1945-09-01,440,1,1,0,0,1,63,49
4965,1420102,1,0,0,0,5419.0,1,1933-09-01,224,1,0,1,0,1,22,50
29262,1420102,1,0,0,0,5419.0,1,1922-09-01,121,1,1,0,0,0,17,34
29521,1420102,1,0,0,0,5419.0,1,1940-09-01,149,1,0,0,0,0,13,46
31122,1420102,1,0,0,0,5419.0,1,1928-09-01,154,0,0,0,0,0,22,49
13256,1420122,1,0,0,0,6318.9,0,1967-10-23,151,1,0,1,1,1,14,58
13257,1420122,1,0,0,0,6318.9,1,1945-09-01,141,1,0,0,0,0,11,47
13258,1420122,1,0,0,0,6318.9,1,1938-09-01,205,1,0,1,1,0,10,62
13259,1420122,1,0,0,0,6318.9,1,1962-09-01,242,1,0,0,1,1,20,51
15238,1425022,1,0,0,0,6271.11,0,1916-09-01,153,1,1,1,0,1,17,59
16258,1425022,1,0,0,0,6271.11,1,1963-09-01,104,1,1,0,0,1,10,51
17811,1425022,1,0,0,0,6271.11,0,1938-09-01,234,0,1,1,0,1,21,73
17812,1425022,1,0,0,0,6271.11,1,1900-09-01,231,1,1,0,0,1,16,54
17813,1425022,1,0,0,0,6271.11,0,1916-09-01,321,0,1,1,0,1,23,66
4303,1425042,1,0,0,0,5643.13,0,1999-09-01,61,1,1,0,0,0,10,58
6588,1425042,1,0,0,0,5643.13,0,1999-09-01,81,0,1,1,0,0,11,58
19975,1425042,1,0,0,0,5643.13,0,1999-09-01,315,0,1,0,0,1,33,54
41811,1425052,1,0,0,0,5390.74,0,1983-03-23,141,1,0,1,0,1,13,45
42028,1425052,1,0,0,0,5390.74,1,1983-03-23,140,1,1,0,0,1,17,60
53730,1425052,1,0,0,0,5390.74,1,1983-03-23,485,0,1,1,0,1,51,63
54000,1425052,1,0,0,0,5390.74,1,1999-09-01,139,1,1,0,0,0,14,64
54001,1425052,1,0,0,0,5390.74,0,1983-03-23,158,0,1,0,0,1,10,62
57705,1425052,1,0,0,0,5390.74,1,1983-03-23,416,0,1,0,0,1,38,56
66088,1425052,1,0,0,0,5390.74,1,2003-09-01,168,1,1,1,0,1,12,54
2880,1425062,1,0,0,0,5135.86,1,1984-12-31,113,0,1,1,0,1,10,64
109569,1425062,1,0,0,0,5135.86,1,1906-04-02,587,1,1,1,1,1,41,63
109598,1425062,1,0,0,0,5135.86,1,1947-09-01,358,1,1,1,1,1,26,66
109837,1425062,1,0,0,0,5135.86,1,1912-09-01,296,1,1,1,1,1,39,65
35228,1425072,1,0,0,0,4957.7,1,1983-01-29,97,1,1,1,1,1,12,66
35230,1425072,1,0,0,0,4957.7,1,1916-09-01,340,1,1,1,1,1,47,58
35232,1425072,1,0,0,0,4957.7,1,1999-09-01,388,1,1,1,1,1,42,63
262272,1425072,1,0,0,0,4957.7,1,2017-09-01,267,0,1,0,1,1,10,61
92305,1425011,0,1,0,0,5344.58,1,1938-09-01,671,1,1,1,1,1,64,56
92306,1425011,0,1,0,0,5344.58,1,1936-09-07,184,1,1,1,1,1,12,69
92307,1425011,0,1,0,0,5344.58,1,1995-09-01,540,1,1,1,1,1,47,54
107180,1425082,1,0,0,0,4983.56,1,1909-09-01,116,1,1,1,0,1,13,55
107183,1425082,1,0,0,0,4983.56,1,1926-09-01,151,1,1,1,1,1,16,64
107505,1425082,1,0,0,0,4983.56,0,1918-09-02,136,0,1,0,0,1,13,80
107507,1425082,1,0,0,0,4983.56,1,1919-08-30,217,0,1,1,1,1,26,47
58174,1425092,1,0,0,0,5206.03,0,1950-09-01,398,1,1,1,0,1,42,58
61883,1425092,1,0,0,0,5206.03,1,1950-09-01,141,1,1,1,0,0,18,61
61884,1425092,1,0,0,0,5206.03,1,1950-09-01,155,0,1,0,0,0,13,58
4808,1425112,1,0,0,0,5249.95,0,1996-01-01,91,1,0,1,1,0,12,65
4810,1425112,1,0,0,0,5249.95,1,1996-01-01,80,0,1,1,0,0,12,63
4818,1425112,1,0,0,0,5249.95,1,1996-01-01,352,1,1,1,1,1,45,51
4920,1425112,1,0,0,0,5249.95,1,1996-01-01,233,1,1,1,1,1,30,70
4928,1425112,1,0,0,0,5249.95,1,1996-01-01,59,1,1,0,0,0,12,68
16797,1425122,1,0,0,0,5197.98,1,1912-09-01,209,0,1,1,0,0,22,59
20274,1425122,1,0,0,0,5197.98,1,1936-09-01,218,0,1,0,0,0,20,56
21371,1425122,1,0,0,0,5197.98,1,1898-09-01,435,1,1,1,0,1,33,62
49239,1425132,1,0,0,0,5490.67,1,1999-09-01,408,1,1,1,0,1,38,60
55621,1425132,1,0,0,0,5490.67,0,1999-09-01,151,1,1,0,1,0,21,57
84857,1425132,1,0,0,0,5490.67,1,1999-09-01,448,1,0,1,1,1,45,65
85819,1425132,1,0,0,0,5490.67,1,1999-10-01,221,1,0,1,1,0,19,58
89390,1425132,1,0,0,0,5490.67,1,1999-09-01,169,1,1,1,1,0,19,57
71326,1426012,1,0,0,0,6011.21,1,1999-09-01,257,0,0,0,0,0,15,46
71344,1426012,1,0,0,0,6011.21,1,1999-09-01,127,1,0,0,0,0,11,58
105183,1426022,1,0,0,0,6124.92,1,1999-09-01,116,0,0,0,0,0,18,62
22743,1426032,1,0,0,0,5547.1,1,2009-01-02,411,0,1,1,0,1,16,37
22745,1426032,1,0,0,0,5547.1,0,2003-08-30,122,0,1,0,0,1,13,55
22749,1426032,1,0,0,0,5547.1,0,2003-08-29,184,0,1,1,0,1,16,55
15810,1426042,1,0,0,0,5453.54,1,1926-09-01,287,0,0,1,0,1,32,54
22683,1426042,1,0,0,0,5453.54,1,1926-09-01,161,0,1,1,1,1,15,61
107672,1426062,1,0,0,0,7238.49,1,1934-09-01,154,1,1,0,0,0,12,60
107687,1426062,1,0,0,0,7238.49,1,1949-09-01,87,0,0,1,0,0,13,58
6708,1426072,1,0,0,0,5529.36,1,1996-09-01,80,0,0,0,0,0,10,63
6360,1426082,1,0,0,0,5576.74,1,1900-09-01,108,0,1,0,1,1,12,41
6539,1426082,1,0,0,0,5576.74,1,1991-09-01,172,0,0,0,0,1,17,63
6583,1426082,1,0,0,0,5576.74,1,1918-09-01,379,0,0,1,0,1,33,65
9677,1426082,1,0,0,0,5576.74,1,1928-09-01,382,0,0,1,0,1,35,62
10046,1426082,1,0,0,0,5576.74,1,1947-09-01,258,0,0,1,0,0,24,62
11523,1426082,1,0,0,0,5576.74,1,1906-09-01,209,0,1,0,0,0,23,66
16265,1426082,1,0,0,0,5576.74,1,1915-09-01,449,0,0,1,0,1,37,63
47540,1426092,1,0,0,0,5896.81,1,1950-09-01,453,0,0,1,0,1,39,54
47722,1426092,1,0,0,0,5896.81,1,1968-09-01,124,0,0,0,0,0,12,62
34678,1426102,1,0,0,0,5717.08,1,1906-09-01,269,0,1,1,0,1,33,62
103430,1426112,1,0,0,0,5726.91,1,1931-09-01,232,0,0,1,1,1,19,55
104389,1426112,1,0,0,0,5726.91,1,1922-09-01,108,1,0,0,1,1,10,56
104448,1426112,1,0,0,0,5726.91,1,1925-09-01,104,1,0,0,1,0,11,66
110219,1426122,1,0,0,0,5527.13,1,1929-09-03,161,0,1,0,0,0,13,52
121376,1426122,1,0,0,0,5527.13,1,1934-09-01,181,0,1,1,0,1,16,66
63456,1426132,1,0,0,0,5992.61,0,1927-09-01,230,1,1,1,1,1,21,60
63462,1426132,1,0,0,0,5992.61,1,1954-09-01,465,1,1,1,1,0,56,61
71497,1426132,1,0,0,0,5992.61,1,1929-09-01,115,1,0,1,1,0,12,48
71687,1426132,1,0,0,0,5992.61,1,1916-09-01,115,0,0,1,1,1,15,56
106644,1426132,1,0,0,0,5992.61,1,1954-09-01,106,1,0,1,1,1,13,69
49610,1427022,1,0,0,0,5968.54,1,1949-09-01,173,1,1,0,1,1,16,63
50447,1427022,1,0,0,0,5968.54,1,1947-09-01,375,1,1,0,1,1,38,63
27352,1427032,1,0,0,0,5353.24,1,1996-01-01,214,1,1,1,0,1,16,68
27413,1427032,1,0,0,0,5353.24,1,1996-01-01,207,1,1,1,1,1,18,67
27452,1427032,1,0,0,0,5353.24,1,1996-01-01,214,1,1,1,1,0,13,51
75513,1427042,1,0,0,0,5658.86,1,1945-01-26,274,1,1,0,1,0,19,53
24722,1427011,0,1,0,0,4803.64,1,1976-09-01,828,1,1,1,1,1,83,59
25167,1427011,0,1,0,0,4803.64,1,1961-01-21,747,1,1,0,1,1,62,54
65134,1427052,1,0,0,0,5225.14,1,1932-09-01,187,0,1,1,1,1,31,55
65135,1427052,1,0,0,0,5225.14,1,1954-09-01,94,1,0,0,1,0,10,51
65138,1427052,1,0,0,0,5225.14,1,1944-09-01,202,1,1,0,0,0,30,54
92016,1427062,1,0,0,0,6375.99,1,1945-09-01,213,1,1,0,0,1,24,59
107429,1427062,1,0,0,0,6375.99,1,1945-09-01,205,1,1,1,1,1,23,63
78968,1427072,1,0,0,0,5903.96,0,1939-09-01,297,1,1,1,1,0,22,47
85114,1427072,1,0,0,0,5903.96,0,1951-09-01,105,1,0,1,1,1,14,45
51426,1428022,1,0,0,0,5251.93,0,1932-09-01,228,1,1,1,0,0,33,65
51427,1428022,1,0,0,0,5251.93,0,1936-09-01,121,1,1,1,0,1,18,58
262477,1428022,1,0,0,0,5251.93,0,2017-09-01,100,0,1,1,1,0,11,60
23899,1428032,1,0,0,0,5905.55,1,1985-01-02,302,0,1,1,0,1,31,59
26781,1428032,1,0,0,0,5905.55,1,1983-09-01,225,1,1,1,1,0,16,65
92271,1428042,1,0,0,0,5461.09,0,1964-12-20,132,0,1,1,0,1,14,60
92273,1428042,1,0,0,0,5461.09,1,1996-01-01,335,0,1,0,1,0,24,51
3641,1428052,1,0,0,0,6065.95,1,1999-08-31,171,0,1,1,0,1,17,64
3660,1428052,1,0,0,0,6065.95,1,1999-08-31,126,1,1,0,0,1,15,69
3688,1428052,1,0,0,0,6065.95,0,1999-08-31,159,1,1,1,0,0,10,73
7317,1428052,1,0,0,0,6065.95,1,1999-09-01,520,1,1,1,1,1,56,65
122070,1428062,1,0,0,0,6403.71,0,1900-09-01,453,0,1,0,0,1,24,54
13397,1428011,0,1,0,0,5536.31,1,1977-01-01,538,1,1,1,1,1,72,57
74224,1428011,0,1,0,0,5536.31,1,1977-01-01,412,0,1,0,0,1,47,56
196313,1428011,0,1,0,0,5536.31,0,2017-09-01,478,1,1,1,1,1,104,58
